row_num,fundo_u_origen,obs_raw_flat,rx_diio,rx_rut,rx_pesos_kg,rx_pesos_pv,rx_guia,rx_precio_dollar,rx_precio_texto,rx_precio_kg,rx_precio_unitario,rx_cantidad_animal,rx_fecha_dd_mm_yyyy,rx_fecha_texto,rx_patente_auto,rx_camion_prefix,rx_carro_prefix,rx_kw_compra,rx_kw_venta,rx_kw_traslado,rx_kw_tratamiento,rx_nombre_propio,rx_url,rx_porcentaje,obs_lines_joined
1124,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1125,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1126,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1127,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1128,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1129,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1130,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1131,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1132,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1133,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1134,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1135,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1136,San Pedro,panzaso,,,,,,,,,,,,,,,,,,,,,,,panzaso
1137,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1138,feedlot,enterrada en el barro,,,,,,,,,,,,,,,,,,,,,,,enterrada en el barro
1139,San Pedro,muerte,,,,,,,,,,,,,,,,,,,,,,,muerte
1140,San Pedro,panzaso,,,,,,,,,,,,,,,,,,,,,,,panzaso
1141,San Pedro,paralisis ruminal,,,,,,,,,,,,,,,,,,,,,,,paralisis ruminal
1142,San Pedro,perros,,,,,,,,,,,,,,,,,,,,,,,perros
1143,San Pedro,Neumonia fulminante,,,,,,,,,,,,,,,,,,,,,,,Neumonia fulminante
1144,San Pedro,Perros,,,,,,,,,,,,,,,,,,,,,,,Perros
1145,San Pedro,Paratuberculosa,,,,,,,,,,,,,,,,,,,,,,,Paratuberculosa
1146,San Pedro,perros,,,,,,,,,,,,,,,,,,,,,,,perros
1147,San Pedro,Paratuberculosa,,,,,,,,,,,,,,,,,,,,,,,Paratuberculosa
1148,San Pedro,neumonia cronica,,,,,,,,,,,,,,,,,,,,,,,neumonia cronica
1149,San Pedro,paralisis ruminal,,,,,,,,,,,,,,,,,,,,,,,paralisis ruminal
1150,San Pedro,mal ingresado nacimiento,,,,,,,,,,,,,,,,,,,,,,,mal ingresado nacimiento
1151,San Pedro,sin Dignostico (raps),,,,,,,,,,,,,,,,,,,,,,,sin Dignostico (raps)
1152,San Pedro,guachero sin madre,,,,,,,,,,,,,,,,,,,,,,,guachero sin madre
1153,San Pedro,neumonía cronica,,,,,,,,,,,,,,,,,,,,,,,neumonía cronica
1154,San Pedro,neumonía cronica,,,,,,,,,,,,,,,,,,,,,,,neumonía cronica
1155,San Pedro,Fractura columna,,,,,,,,,,,,,,,,,,,,,,,Fractura columna
1156,San Pedro,coccidiosis ( no responde a tratamiento),,,,,,,,,,,,,,,,,,,tratamiento,,,,coccidiosis ( no responde a tratamiento)
1157,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1158,San Pedro,Montas por machos,,,,,,,,,,,,,,,,,,,,,,,Montas por machos
1159,San Pedro,Cae canal Misle,,,,,,,,,,,,,,,,,,,,,,,Cae canal Misle
1160,San Pedro,Septicemia (pene quebrado),,,,,,,,,,,,,,,,,,,,,,,Septicemia (pene quebrado)
1161,San Pedro,Cólico (pansaso),,,,,,,,,,,,,,,,,,,,,,,Cólico (pansaso)
1162,San Pedro,Perros,,,,,,,,,,,,,,,,,,,,,,,Perros
1163,San Pedro,coccidiosis ( no responde a tratamiento),,,,,,,,,,,,,,,,,,,tratamiento,,,,coccidiosis ( no responde a tratamiento)
1164,San Pedro,diarrea,,,,,,,,,,,,,,,,,,,,,,,diarrea
1165,San Pedro,jotes (diarrea),,,,,,,,,,,,,,,,,,,,,,,jotes (diarrea)
1166,San Pedro,coccidiosis ( no responde a tratamiento),,,,,,,,,,,,,,,,,,,tratamiento,,,,coccidiosis ( no responde a tratamiento)
1167,San Pedro,Cae pozo Ortiz,,,,,,,,,,,,,,,,,,,,,,,Cae pozo Ortiz
1168,San Pedro,Enteritis,,,,,,,,,,,,,,,,,,,,,,,Enteritis
1169,San Pedro,perros,,,,,,,,,,,,,,,,,,,,,,,perros
1170,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1171,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1172,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1173,San Pedro,diarrea,,,,,,,,,,,,,,,,,,,,,,,diarrea
1174,San Pedro,Cólico (pansaso),,,,,,,,,,,,,,,,,,,,,,,Cólico (pansaso)
1175,San Pedro,diarrea,,,,,,,,,,,,,,,,,,,,,,,diarrea
1176,San Pedro,diarrea,,,,,,,,,,,,,,,,,,,,,,,diarrea
1177,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1178,San Pedro,diarrea,,,,,,,,,,,,,,,,,,,,,,,diarrea
1179,San Pedro,diarrea,,,,,,,,,,,,,,,,,,,,,,,diarrea
1180,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1181,San Pedro,Metritis tóxica,,,,,,,,,,,,,,,,,,,,,,,Metritis tóxica
1182,San Pedro,Impactación Ruminal,,,,,,,,,,,,,,,,,,,,Impactación Ruminal,,,Impactación Ruminal
1183,San Pedro,diarrea,,,,,,,,,,,,,,,,,,,,,,,diarrea
1184,San Pedro,guachero sin madre,,,,,,,,,,,,,,,,,,,,,,,guachero sin madre
1185,San Pedro,Abomasitis,,,,,,,,,,,,,,,,,,,,,,,Abomasitis
1186,San Pedro,prolapso uterino,,,,,,,,,,,,,,,,,,,,,,,prolapso uterino
1187,San Pedro,diarrea,,,,,,,,,,,,,,,,,,,,,,,diarrea
1188,San Pedro,problema desplazamiento ( articulaciones inflamadas),,,,,,,,,,,,,,,,,,,,,,,problema desplazamiento ( articulaciones inflamadas)
1189,San Pedro,Peritonitis,,,,,,,,,,,,,,,,,,,,,,,Peritonitis
1190,San Pedro,pisado vacas,,,,,,,,,,,,,,,,,,,,,,,pisado vacas
1191,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1192,San Pedro,guachero sin madre,,,,,,,,,,,,,,,,,,,,,,,guachero sin madre
1193,San Pedro,sin diagnostico (post parto),,,,,,,,,,,,,,,,,,,,,,,sin diagnostico (post parto)
1194,San Pedro,coccidiosis ( no responde a tratamiento),,,,,,,,,,,,,,,,,,,tratamiento,,,,coccidiosis ( no responde a tratamiento)
1195,San Pedro,coccidiosis ( no responde a tratamiento),,,,,,,,,,,,,,,,,,,tratamiento,,,,coccidiosis ( no responde a tratamiento)
1196,San Pedro,Perros,,,,,,,,,,,,,,,,,,,,,,,Perros
1197,San Pedro,Perros,,,,,,,,,,,,,,,,,,,,,,,Perros
1198,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1199,San Pedro,problema desplazamiento ( articulaciones inflamadas),,,,,,,,,,,,,,,,,,,,,,,problema desplazamiento ( articulaciones inflamadas)
1200,San Pedro,sin diagnostico,,,,,,,,,,,,,,,,,,,,,,,sin diagnostico
1201,San Pedro,sin diagnostico,,,,,,,,,,,,,,,,,,,,,,,sin diagnostico
1202,San Pedro,coccidiosis,,,,,,,,,,,,,,,,,,,,,,,coccidiosis
1203,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1204,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1205,San Pedro,guachero sin madre,,,,,,,,,,,,,,,,,,,,,,,guachero sin madre
1206,San Pedro,atonía Ruminal ( paja),,,,,,,,,,,,,,,,,,,,,,,atonía Ruminal ( paja)
1207,San Pedro,naylon y pelotas de pelo,,,,,,,,,,,,,,,,,,,,,,,naylon y pelotas de pelo
1208,San Pedro,naylon y pelotas de pelo,,,,,,,,,,,,,,,,,,,,,,,naylon y pelotas de pelo
1209,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1210,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1211,San Pedro,accidente ( pisado tractor),,,,,,,,,,,,,,,,,,,,,,,accidente ( pisado tractor)
1212,San Pedro,hipotermia (nieve),,,,,,,,,,,,,,,,,,,,,,,hipotermia (nieve)
1213,San Pedro,hipotermia (nieve),,,,,,,,,,,,,,,,,,,,,,,hipotermia (nieve)
1214,San Pedro,prolapso uterino,,,,,,,,,,,,,,,,,,,,,,,prolapso uterino
1215,San Pedro,guachero sin madre,,,,,,,,,,,,,,,,,,,,,,,guachero sin madre
1216,San Pedro,hipotermia,,,,,,,,,,,,,,,,,,,,,,,hipotermia
1217,San Pedro,guachero sin madre,,,,,,,,,,,,,,,,,,,,,,,guachero sin madre
1218,San Pedro,hijo de vaca con PTBC,,,,,,,,,,,,,,,,,,,,,,,hijo de vaca con PTBC
1219,San Pedro,guachero sin madre,,,,,,,,,,,,,,,,,,,,,,,guachero sin madre
1220,San Pedro,Perros,,,,,,,,,,,,,,,,,,,,,,,Perros
1221,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1222,San Pedro,paralisis ruminal,,,,,,,,,,,,,,,,,,,,,,,paralisis ruminal
1223,San Pedro,Cae quebrada,,,,,,,,,,,,,,,,,,,,,,,Cae quebrada
1224,San Pedro,neumonía cronica,,,,,,,,,,,,,,,,,,,,,,,neumonía cronica
1225,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1226,San Pedro,Perros,,,,,,,,,,,,,,,,,,,,,,,Perros
1227,San Pedro,Perros,,,,,,,,,,,,,,,,,,,,,,,Perros
1228,San Pedro,hipotermia,,,,,,,,,,,,,,,,,,,,,,,hipotermia
1229,San Pedro,Metritis tóxica,,,,,,,,,,,,,,,,,,,,,,,Metritis tóxica
1230,San Pedro,hipotermia,,,,,,,,,,,,,,,,,,,,,,,hipotermia
1231,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1232,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1233,San Pedro,Pansaso,,,,,,,,,,,,,,,,,,,,,,,Pansaso
1234,San Pedro,Metritis tóxica,,,,,,,,,,,,,,,,,,,,,,,Metritis tóxica
1235,San Pedro,paralisis ruminal,,,,,,,,,,,,,,,,,,,,,,,paralisis ruminal
1236,San Pedro,naylon y pelotas de pelo,,,,,,,,,,,,,,,,,,,,,,,naylon y pelotas de pelo
1237,feedlot,hipotermia,,,,,,,,,,,,,,,,,,,,,,,hipotermia
1238,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1239,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1240,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1241,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1242,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1243,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1244,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1245,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1246,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1247,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1248,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1249,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1250,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1251,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1252,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1253,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1254,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1255,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1256,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1257,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1258,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1259,feedlot,hipotermia,,,,,,,,,,,,,,,,,,,,,,,hipotermia
1260,feedlot,Cólico (pansaso),,,,,,,,,,,,,,,,,,,,,,,Cólico (pansaso)
1261,San Pedro,hipomagnesemia,,,,,,,,,,,,,,,,,,,,,,,hipomagnesemia
1262,feedlot,neumonía cronica,,,,,,,,,,,,,,,,,,,,,,,neumonía cronica
1263,San Pedro,Timpanismo (papas),,,,,,,,,,,,,,,,,,,,,,,Timpanismo (papas)
1264,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1265,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1266,feedlot,Parálisis ruminal. ( posible leucosis),,,,,,,,,,,,,,,,,,,,,,,Parálisis ruminal. ( posible leucosis)
1267,San Pedro,Timpanismo (papas),,,,,,,,,,,,,,,,,,,,,,,Timpanismo (papas)
1268,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1269,feedlot,Acidosis ruminal,,,,,,,,,,,,,,,,,,,,,,,Acidosis ruminal
1270,feedlot,absceso hígado,,,,,,,,,,,,,,,,,,,,,,,absceso hígado
1271,San Pedro,Peritonitis,,,,,,,,,,,,,,,,,,,,,,,Peritonitis
1272,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1273,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1274,San Pedro,perros,,,,,,,,,,,,,,,,,,,,,,,perros
1275,San Pedro,perros,,,,,,,,,,,,,,,,,,,,,,,perros
1276,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1277,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1278,San Pedro,Perros,,,,,,,,,,,,,,,,,,,,,,,Perros
1279,San Pedro,Perros,,,,,,,,,,,,,,,,,,,,,,,Perros
1280,San Pedro,Perros,,,,,,,,,,,,,,,,,,,,,,,Perros
1281,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1282,San Pedro,neumonía cronica,,,,,,,,,,,,,,,,,,,,,,,neumonía cronica
1283,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1284,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1285,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1286,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1287,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1288,San Pedro,ajuste inventario,,,,,,,,,,,,,,,,,,,,,,,ajuste inventario
1289,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1290,San Pedro,Mastitis por coli,,,,,,,,,,,,,,,,,,,,,,,Mastitis por coli
1291,San Pedro,guachero sin madre,,,,,,,,,,,,,,,,,,,,,,,guachero sin madre
1292,San Pedro,neumonía cronica,,,,,,,,,,,,,,,,,,,,,,,neumonía cronica
1293,San Pedro,Abomasitis,,,,,,,,,,,,,,,,,,,,,,,Abomasitis
1294,San Pedro,coccidiosis,,,,,,,,,,,,,,,,,,,,,,,coccidiosis
1295,San Pedro,abomasitis hemorragica,,,,,,,,,,,,,,,,,,,,,,,abomasitis hemorragica
1296,San Pedro,neumonía cronica,,,,,,,,,,,,,,,,,,,,,,,neumonía cronica
1297,San Pedro,infección intestinal,,,,,,,,,,,,,,,,,,,,,,,infección intestinal
1298,San Pedro,lengua de palo,,,,,,,,,,,,,,,,,,,,,,,lengua de palo
1299,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
1300,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
1301,San Pedro,naylon y pelotas de pelo,,,,,,,,,,,,,,,,,,,,,,,naylon y pelotas de pelo
1302,San Pedro,Perros,,,,,,,,,,,,,,,,,,,,,,,Perros
1303,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
1304,San Pedro,neumonia cronica,,,,,,,,,,,,,,,,,,,,,,,neumonia cronica
1305,San Pedro,paralisis ruminal,,,,,,,,,,,,,,,,,,,,,,,paralisis ruminal
1306,San Pedro,Perros,,,,,,,,,,,,,,,,,,,,,,,Perros
1307,San Pedro,neumonía cronica,,,,,,,,,,,,,,,,,,,,,,,neumonía cronica
1308,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1309,San Pedro,hipomagnesemia,,,,,,,,,,,,,,,,,,,,,,,hipomagnesemia
1310,San Pedro,hipomagnesemia,,,,,,,,,,,,,,,,,,,,,,,hipomagnesemia
1311,San Pedro,coccidiosis,,,,,,,,,,,,,,,,,,,,,,,coccidiosis
1312,San Pedro,posible falla hepatica,,,,,,,,,,,,,,,,,,,,,,,posible falla hepatica
1313,San Pedro,Baja condición corporal,,,,,,,,,,,,,,,,,,,,,,,Baja condición corporal
1314,San Pedro,paralisis ruminal,,,,,,,,,,,,,,,,,,,,,,,paralisis ruminal
1315,San Pedro,mellizo débil (enteritis),,,,,,,,,,,,,,,,,,,,,,,mellizo débil (enteritis)
1316,San Pedro,hipomagnesemia,,,,,,,,,,,,,,,,,,,,,,,hipomagnesemia
1317,San Pedro,parálisis criminal ( hipomagnesemia),,,,,,,,,,,,,,,,,,,,,,,parálisis criminal ( hipomagnesemia)
1318,San Pedro,vieja no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,vieja no responde a tratamiento
1319,San Pedro,parto distocico (septicemia),,,,,,,,,,,,,,,,,,,,,,,parto distocico (septicemia)
1320,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1321,San Pedro,diarrea,,,,,,,,,,,,,,,,,,,,,,,diarrea
1322,San Pedro,coccidiosis,,,,,,,,,,,,,,,,,,,,,,,coccidiosis
1323,San Pedro,hipomagnesemia,,,,,,,,,,,,,,,,,,,,,,,hipomagnesemia
1324,San Pedro,hipomagnesemia,,,,,,,,,,,,,,,,,,,,,,,hipomagnesemia
1325,San Pedro,infección intestinal,,,,,,,,,,,,,,,,,,,,,,,infección intestinal
1326,San Pedro,guachero sin madre,,,,,,,,,,,,,,,,,,,,,,,guachero sin madre
1327,San Pedro,infección intestinal,,,,,,,,,,,,,,,,,,,,,,,infección intestinal
1328,San Pedro,septicemia (exceso de líquido en utrero),,,,,,,,,,,,,,,,,,,,,,,septicemia (exceso de líquido en utrero)
1329,San Pedro,vieja no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,vieja no responde a tratamiento
1330,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1331,San Pedro,neumonía cronica,,,,,,,,,,,,,,,,,,,,,,,neumonía cronica
1332,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1333,San Pedro,caída ternero grande,,,,,,,,,,,,,,,,,,,,,,,caída ternero grande
1334,feedlot,Baja condición corporal,,,,,,,,,,,,,,,,,,,,,,,Baja condición corporal
1335,San Pedro,hipermatosis,,,,,,,,,,,,,,,,,,,,,,,hipermatosis
1336,San Pedro,guachero sin madre,,,,,,,,,,,,,,,,,,,,,,,guachero sin madre
1337,San Pedro,guachero sin madre,,,,,,,,,,,,,,,,,,,,,,,guachero sin madre
1338,San Pedro,hipermatosis,,,,,,,,,,,,,,,,,,,,,,,hipermatosis
1339,San Pedro,hipomagnesemia,,,,,,,,,,,,,,,,,,,,,,,hipomagnesemia
1340,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1341,San Pedro,hipomagnesemia,,,,,,,,,,,,,,,,,,,,,,,hipomagnesemia
1342,San Pedro,guachero sin madre,,,,,,,,,,,,,,,,,,,,,,,guachero sin madre
1343,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1344,San Pedro,guachero sin madre,,,,,,,,,,,,,,,,,,,,,,,guachero sin madre
1345,San Pedro,pisado vacas,,,,,,,,,,,,,,,,,,,,,,,pisado vacas
1346,San Pedro,hipotermia,,,,,,,,,,,,,,,,,,,,,,,hipotermia
1347,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1348,San Pedro,Baja condición corporal,,,,,,,,,,,,,,,,,,,,,,,Baja condición corporal
1349,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1350,San Pedro,Pisado vaca,,,,,,,,,,,,,,,,,,,,,,,Pisado vaca
1351,San Pedro,hipotermia,,,,,,,,,,,,,,,,,,,,,,,hipotermia
1352,San Pedro,hipotermia,,,,,,,,,,,,,,,,,,,,,,,hipotermia
1353,San Pedro,paralisis ruminal,,,,,,,,,,,,,,,,,,,,,,,paralisis ruminal
1354,San Pedro,hipotermia,,,,,,,,,,,,,,,,,,,,,,,hipotermia
1355,San Pedro,hipotermia,,,,,,,,,,,,,,,,,,,,,,,hipotermia
1356,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1357,San Pedro,panzaso,,,,,,,,,,,,,,,,,,,,,,,panzaso
1358,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1359,feedlot,paralisis ruminal,,,,,,,,,,,,,,,,,,,,,,,paralisis ruminal
1360,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1361,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1362,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1363,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1364,San Pedro,baja inventario,,,,,,,,,,,,,,,,,,,,,,,baja inventario
1365,San Pedro,abomasitis hemorragica,,,,,,,,,,,,,,,,,,,,,,,abomasitis hemorragica
1366,San Pedro,neumonia cronica,,,,,,,,,,,,,,,,,,,,,,,neumonia cronica
1367,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1368,San Pedro,septicemia mandivula,,,,,,,,,,,,,,,,,,,,,,,septicemia mandivula
1369,San Pedro,paralisis ruminal,,,,,,,,,,,,,,,,,,,,,,,paralisis ruminal
1370,San Pedro,prolapso uterino,,,,,,,,,,,,,,,,,,,,,,,prolapso uterino
1371,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1372,San Pedro,Tumor rectal,,,,,,,,,,,,,,,,,,,,,,,Tumor rectal
1373,San Pedro,Flaca PTBc,,,,,,,,,,,,,,,,,,,,,,,Flaca PTBc
1374,San Pedro,cojera,,,,,,,,,,,,,,,,,,,,,,,cojera
1375,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
1376,San Pedro,sin madre,,,,,,,,,,,,,,,,,,,,,,,sin madre
1377,San Pedro,posible falla hepatica,,,,,,,,,,,,,,,,,,,,,,,posible falla hepatica
1378,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1379,San Pedro,Edema ventral,,,,,,,,,,,,,,,,,,,,,,,Edema ventral
1380,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
1381,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
1382,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
1383,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1384,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
1385,San Pedro,perros,,,,,,,,,,,,,,,,,,,,,,,perros
1386,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
1387,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
1388,San Pedro,muerte,,,,,,,,,,,,,,,,,,,,,,,muerte
1389,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
1390,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
1391,San Pedro,empacho,,,,,,,,,,,,,,,,,,,,,,,empacho
1392,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
1393,San Pedro,diarrea,,,,,,,,,,,,,,,,,,,,,,,diarrea
1394,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
1395,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
1396,San Pedro,paralisis ruminal,,,,,,,,,,,,,,,,,,,,,,,paralisis ruminal
1397,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1398,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1399,San Pedro,temporal,,,,,,,,,,,,,,,,,,,,,,,temporal
1400,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
1401,San Pedro,no responde a tratamiento,,,,,,,,,,,,,,,,,,,tratamiento,,,,no responde a tratamiento
1402,San Pedro,diarrea,,,,,,,,,,,,,,,,,,,,,,,diarrea
1403,San Pedro,enterrada parque,,,,,,,,,,,,,,,,,,,,,,,enterrada parque
1404,San Pedro,entumido,,,,,,,,,,,,,,,,,,,,,,,entumido
1405,San Pedro,taco con bola de pelos,,,,,,,,,,,,,,,,,,,,,,,taco con bola de pelos
1406,San Pedro,muerte,,,,,,,,,,,,,,,,,,,,,,,muerte
1407,San Pedro,sin detalle,,,,,,,,,,,,,,,,,,,,,,,sin detalle
1408,San Pedro,temporal,,,,,,,,,,,,,,,,,,,,,,,temporal
1409,San Pedro,temporal,,,,,,,,,,,,,,,,,,,,,,,temporal
1410,San Pedro,Baja condición corporal,,,,,,,,,,,,,,,,,,,,,,,Baja condición corporal
1411,San Pedro,Pisado vaca,,,,,,,,,,,,,,,,,,,,,,,Pisado vaca
1412,San Pedro,Neumonia fulminante,,,,,,,,,,,,,,,,,,,,,,,Neumonia fulminante
1413,San Pedro,jotes,,,,,,,,,,,,,,,,,,,,,,,jotes
1414,San Pedro,muerte subita,,,,,,,,,,,,,,,,,,,,,,,muerte subita
