Diio,Fundo,Tipo parto,Subtipo parto,Estado,Sexo,Collar,Fecha parto,Total partos,Creado por,Fecha creado
14475859,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-08-04T00:00:00.000Z""",3,Diego,"""2021-11-03T00:00:00.000Z"""
12688932,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-30T00:00:00.000Z""",7,Diego,"""2021-11-03T00:00:00.000Z"""
21430655,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-01T00:00:00.000Z""",7,Diego,"""2021-11-03T00:00:00.000Z"""
25836223,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-11-03T00:00:00.000Z""",8,Diego,"""2021-11-03T00:00:00.000Z"""
25836143,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-15T00:00:00.000Z""",5,Diego,"""2021-11-03T00:00:00.000Z"""
25836368,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-10-01T00:00:00.000Z""",7,Diego,"""2021-11-03T00:00:00.000Z"""
25836256,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-08-25T00:00:00.000Z""",8,Diego,"""2021-11-03T00:00:00.000Z"""
12688135,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-30T00:00:00.000Z""",5,Diego,"""2021-11-03T00:00:00.000Z"""
25836305,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-30T00:00:00.000Z""",8,Diego,"""2021-11-03T00:00:00.000Z"""
12688099,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-08-17T00:00:00.000Z""",4,Diego,"""2021-11-03T00:00:00.000Z"""
12688053,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-16T00:00:00.000Z""",7,Diego,"""2021-11-03T00:00:00.000Z"""
12505335,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-10-01T00:00:00.000Z""",5,Diego,"""2021-11-03T00:00:00.000Z"""
10591161,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-22T00:00:00.000Z""",14,Diego,"""2021-11-03T00:00:00.000Z"""
19219896,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-08-18T00:00:00.000Z""",11,Diego,"""2021-11-03T00:00:00.000Z"""
4299624,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-29T00:00:00.000Z""",3,Diego,"""2021-11-03T00:00:00.000Z"""
4298565,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-29T00:00:00.000Z""",7,Diego,"""2021-11-03T00:00:00.000Z"""
4298552,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-08-04T00:00:00.000Z""",9,Diego,"""2021-11-03T00:00:00.000Z"""
4297281,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-16T00:00:00.000Z""",10,Diego,"""2021-11-03T00:00:00.000Z"""
4282344,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-16T00:00:00.000Z""",8,Diego,"""2021-11-02T00:00:00.000Z"""
4264155,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-10-14T00:00:00.000Z""",8,Diego,"""2021-11-02T00:00:00.000Z"""
4263519,San Pedro,Natural,Normal,Muerto,,,"""2021-09-18T00:00:00.000Z""",11,Diego,"""2021-11-02T00:00:00.000Z"""
4263375,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-18T00:00:00.000Z""",7,Diego,"""2021-11-02T00:00:00.000Z"""
4237210,San Pedro,Natural,Normal,Muerto,,,"""2021-09-18T00:00:00.000Z""",12,Diego,"""2021-11-02T00:00:00.000Z"""
4237203,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-22T00:00:00.000Z""",10,Diego,"""2021-11-02T00:00:00.000Z"""
4236974,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-10-10T00:00:00.000Z""",8,Diego,"""2021-11-02T00:00:00.000Z"""
4221541,San Pedro,Natural,Normal,Muerto,,,"""2021-09-09T00:00:00.000Z""",9,Diego,"""2021-11-02T00:00:00.000Z"""
4221444,San Pedro,Natural,Normal,Muerto,,,"""2021-09-09T00:00:00.000Z""",13,Diego,"""2021-11-02T00:00:00.000Z"""
4221346,San Pedro,Natural,Normal,Muerto,,,"""2021-10-08T00:00:00.000Z""",9,Diego,"""2021-11-02T00:00:00.000Z"""
4220988,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-10T00:00:00.000Z""",9,Diego,"""2021-11-02T00:00:00.000Z"""
4220795,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-08-10T00:00:00.000Z""",9,Diego,"""2021-11-02T00:00:00.000Z"""
21430694,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-29T00:00:00.000Z""",12,Diego,"""2021-11-02T00:00:00.000Z"""
16529989,feedlot,Natural,Normal,Vivo,Hembra,,"""2021-10-05T00:00:00.000Z""",1,guentrepan,"""2021-10-20T00:00:00.000Z"""
19862704,feedlot,Natural,Normal,Vivo,Hembra,,"""2021-10-05T00:00:00.000Z""",1,guentrepan,"""2021-10-20T00:00:00.000Z"""
17814741,feedlot,Natural,Normal,Vivo,Macho,,"""2021-10-05T00:00:00.000Z""",1,guentrepan,"""2021-10-20T00:00:00.000Z"""
17911201,feedlot,Natural,Normal,Vivo,Macho,,"""2021-10-05T00:00:00.000Z""",1,guentrepan,"""2021-10-20T00:00:00.000Z"""
19862624,feedlot,Natural,Normal,Vivo,Hembra,,"""2021-10-05T00:00:00.000Z""",1,guentrepan,"""2021-10-20T00:00:00.000Z"""
19862629,feedlot,Natural,Normal,Vivo,Hembra,,"""2021-10-05T00:00:00.000Z""",1,guentrepan,"""2021-10-20T00:00:00.000Z"""
16981100,feedlot,Natural,Normal,Vivo,Macho,,"""2021-10-20T00:00:00.000Z""",1,guentrepan,"""2021-10-20T00:00:00.000Z"""
20055876,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-10-02T00:00:00.000Z""",5,Diego,"""2021-10-12T00:00:00.000Z"""
16464870,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-10-02T00:00:00.000Z""",5,Diego,"""2021-10-12T00:00:00.000Z"""
20055880,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-10-02T00:00:00.000Z""",6,Diego,"""2021-10-12T00:00:00.000Z"""
18859786,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-10-02T00:00:00.000Z""",10,Diego,"""2021-10-12T00:00:00.000Z"""
4237021,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-10-02T00:00:00.000Z""",12,Diego,"""2021-10-12T00:00:00.000Z"""
25890435,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-10-02T00:00:00.000Z""",9,Diego,"""2021-10-12T00:00:00.000Z"""
10590821,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-10-02T00:00:00.000Z""",9,Diego,"""2021-10-12T00:00:00.000Z"""
21430613,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-10-02T00:00:00.000Z""",8,Diego,"""2021-10-12T00:00:00.000Z"""
25836193,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-10-02T00:00:00.000Z""",5,Diego,"""2021-10-12T00:00:00.000Z"""
4237268,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-10-02T00:00:00.000Z""",7,Diego,"""2021-10-12T00:00:00.000Z"""
4298335,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-10-02T00:00:00.000Z""",5,Diego,"""2021-10-12T00:00:00.000Z"""
10591114,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-10-02T00:00:00.000Z""",9,Diego,"""2021-10-12T00:00:00.000Z"""
14462539,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-10-02T00:00:00.000Z""",5,Diego,"""2021-10-12T00:00:00.000Z"""
4297142,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-30T00:00:00.000Z""",6,Diego,"""2021-10-12T00:00:00.000Z"""
18086759,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-30T00:00:00.000Z""",9,Diego,"""2021-10-12T00:00:00.000Z"""
18086773,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-30T00:00:00.000Z""",1,Diego,"""2021-10-12T00:00:00.000Z"""
20055828,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-30T00:00:00.000Z""",6,Diego,"""2021-10-12T00:00:00.000Z"""
20055845,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-30T00:00:00.000Z""",6,Diego,"""2021-10-12T00:00:00.000Z"""
16464953,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-30T00:00:00.000Z""",5,Diego,"""2021-10-12T00:00:00.000Z"""
23547657,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-30T00:00:00.000Z""",5,Diego,"""2021-10-12T00:00:00.000Z"""
18086224,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-30T00:00:00.000Z""",5,Diego,"""2021-10-12T00:00:00.000Z"""
18086025,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-30T00:00:00.000Z""",4,Diego,"""2021-10-12T00:00:00.000Z"""
16464969,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-30T00:00:00.000Z""",1,Diego,"""2021-10-12T00:00:00.000Z"""
4221164,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-30T00:00:00.000Z""",9,Diego,"""2021-10-12T00:00:00.000Z"""
14476204,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-30T00:00:00.000Z""",2,Diego,"""2021-10-12T00:00:00.000Z"""
25836240,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-30T00:00:00.000Z""",8,Diego,"""2021-10-12T00:00:00.000Z"""
16464032,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-30T00:00:00.000Z""",2,Diego,"""2021-10-12T00:00:00.000Z"""
16464226,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-30T00:00:00.000Z""",3,Diego,"""2021-10-12T00:00:00.000Z"""
16464422,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-30T00:00:00.000Z""",2,Diego,"""2021-10-12T00:00:00.000Z"""
25836289,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-30T00:00:00.000Z""",6,Diego,"""2021-10-12T00:00:00.000Z"""
10591167,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-29T00:00:00.000Z""",7,Diego,"""2021-09-30T00:00:00.000Z"""
22620331,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-29T00:00:00.000Z""",14,Diego,"""2021-09-30T00:00:00.000Z"""
4237073,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-29T00:00:00.000Z""",7,Diego,"""2021-09-30T00:00:00.000Z"""
12546537,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-29T00:00:00.000Z""",7,Diego,"""2021-09-30T00:00:00.000Z"""
4236984,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-30T00:00:00.000Z""",11,Diego,"""2021-09-30T00:00:00.000Z"""
18086219,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-30T00:00:00.000Z""",1,Diego,"""2021-09-30T00:00:00.000Z"""
20055867,San Pedro,Natural,Normal,Muerto,,,"""2021-09-29T00:00:00.000Z""",4,Diego,"""2021-09-30T00:00:00.000Z"""
4264092,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-29T00:00:00.000Z""",9,Diego,"""2021-09-30T00:00:00.000Z"""
16464868,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-29T00:00:00.000Z""",13,Diego,"""2021-09-30T00:00:00.000Z"""
4237158,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-29T00:00:00.000Z""",8,Diego,"""2021-09-30T00:00:00.000Z"""
18086769,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-28T00:00:00.000Z""",4,Diego,"""2021-09-30T00:00:00.000Z"""
4297524,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-28T00:00:00.000Z""",10,Diego,"""2021-09-30T00:00:00.000Z"""
10591162,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-28T00:00:00.000Z""",8,Diego,"""2021-09-30T00:00:00.000Z"""
10590429,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-28T00:00:00.000Z""",4,Diego,"""2021-09-30T00:00:00.000Z"""
20055871,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-28T00:00:00.000Z""",6,Diego,"""2021-09-30T00:00:00.000Z"""
25890438,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-28T00:00:00.000Z""",11,Diego,"""2021-09-30T00:00:00.000Z"""
10591102,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-28T00:00:00.000Z""",12,Diego,"""2021-09-30T00:00:00.000Z"""
21430679,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-28T00:00:00.000Z""",7,Diego,"""2021-09-30T00:00:00.000Z"""
15748781,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-28T00:00:00.000Z""",1,Diego,"""2021-09-30T00:00:00.000Z"""
14476042,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-28T00:00:00.000Z""",3,Diego,"""2021-09-30T00:00:00.000Z"""
4297345,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-28T00:00:00.000Z""",10,Diego,"""2021-09-30T00:00:00.000Z"""
10590328,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-28T00:00:00.000Z""",5,Diego,"""2021-09-30T00:00:00.000Z"""
18086746,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-28T00:00:00.000Z""",9,Diego,"""2021-09-30T00:00:00.000Z"""
22620344,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-28T00:00:00.000Z""",8,Diego,"""2021-09-30T00:00:00.000Z"""
4236887,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-27T00:00:00.000Z""",12,Diego,"""2021-09-30T00:00:00.000Z"""
12688260,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-27T00:00:00.000Z""",5,Diego,"""2021-09-30T00:00:00.000Z"""
4297160,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-27T00:00:00.000Z""",7,Diego,"""2021-09-30T00:00:00.000Z"""
4228721,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-27T00:00:00.000Z""",11,Diego,"""2021-09-30T00:00:00.000Z"""
14476454,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-27T00:00:00.000Z""",6,Diego,"""2021-09-30T00:00:00.000Z"""
16464845,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-27T00:00:00.000Z""",9,Diego,"""2021-09-30T00:00:00.000Z"""
10590785,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-27T00:00:00.000Z""",8,Diego,"""2021-09-30T00:00:00.000Z"""
25836374,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-27T00:00:00.000Z""",6,Diego,"""2021-09-30T00:00:00.000Z"""
14475989,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-27T00:00:00.000Z""",4,Diego,"""2021-09-30T00:00:00.000Z"""
10591117,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-27T00:00:00.000Z""",9,Diego,"""2021-09-30T00:00:00.000Z"""
14476456,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-27T00:00:00.000Z""",5,Diego,"""2021-09-30T00:00:00.000Z"""
12688349,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-26T00:00:00.000Z""",8,Diego,"""2021-09-30T00:00:00.000Z"""
14475691,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-26T00:00:00.000Z""",3,Diego,"""2021-09-30T00:00:00.000Z"""
14476412,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-26T00:00:00.000Z""",2,Diego,"""2021-09-30T00:00:00.000Z"""
14475718,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-26T00:00:00.000Z""",3,Diego,"""2021-09-30T00:00:00.000Z"""
12688657,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-26T00:00:00.000Z""",3,Diego,"""2021-09-30T00:00:00.000Z"""
4236936,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-26T00:00:00.000Z""",12,Diego,"""2021-09-30T00:00:00.000Z"""
4221280,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-25T00:00:00.000Z""",11,Diego,"""2021-09-30T00:00:00.000Z"""
20055853,San Pedro,Natural,Normal,Muerto,,,"""2021-09-25T00:00:00.000Z""",1,Diego,"""2021-09-30T00:00:00.000Z"""
12688919,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-25T00:00:00.000Z""",3,Diego,"""2021-09-30T00:00:00.000Z"""
10591135,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-25T00:00:00.000Z""",8,Diego,"""2021-09-30T00:00:00.000Z"""
14475838,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-25T00:00:00.000Z""",7,Diego,"""2021-09-30T00:00:00.000Z"""
4263465,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-25T00:00:00.000Z""",11,Diego,"""2021-09-30T00:00:00.000Z"""
4297503,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-25T00:00:00.000Z""",8,Diego,"""2021-09-30T00:00:00.000Z"""
20055887,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-25T00:00:00.000Z""",3,Diego,"""2021-09-30T00:00:00.000Z"""
21430619,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-25T00:00:00.000Z""",4,Diego,"""2021-09-30T00:00:00.000Z"""
18086146,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-25T00:00:00.000Z""",5,Diego,"""2021-09-30T00:00:00.000Z"""
18086649,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-25T00:00:00.000Z""",2,Diego,"""2021-09-30T00:00:00.000Z"""
18086239,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-25T00:00:00.000Z""",1,Diego,"""2021-09-30T00:00:00.000Z"""
18085951,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-24T00:00:00.000Z""",1,Diego,"""2021-09-30T00:00:00.000Z"""
21430658,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-24T00:00:00.000Z""",2,Diego,"""2021-09-30T00:00:00.000Z"""
18086626,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-24T00:00:00.000Z""",1,Diego,"""2021-09-30T00:00:00.000Z"""
18086578,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-24T00:00:00.000Z""",1,Diego,"""2021-09-30T00:00:00.000Z"""
15454020,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-24T00:00:00.000Z""",3,Diego,"""2021-09-30T00:00:00.000Z"""
25836204,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-24T00:00:00.000Z""",9,Diego,"""2021-09-30T00:00:00.000Z"""
14475937,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-24T00:00:00.000Z""",7,Diego,"""2021-09-30T00:00:00.000Z"""
4220788,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-24T00:00:00.000Z""",13,Diego,"""2021-09-30T00:00:00.000Z"""
16464428,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-24T00:00:00.000Z""",3,Diego,"""2021-09-30T00:00:00.000Z"""
4297610,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-23T00:00:00.000Z""",7,Diego,"""2021-09-24T00:00:00.000Z"""
10590190,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-10T00:00:00.000Z""",5,Diego,"""2021-09-24T00:00:00.000Z"""
4264010,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-22T00:00:00.000Z""",8,Diego,"""2021-09-24T00:00:00.000Z"""
14462361,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-22T00:00:00.000Z""",3,Diego,"""2021-09-24T00:00:00.000Z"""
16967736,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-10T00:00:00.000Z""",1,Diego,"""2021-09-24T00:00:00.000Z"""
23547656,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-10T00:00:00.000Z""",7,Diego,"""2021-09-24T00:00:00.000Z"""
16464613,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-21T00:00:00.000Z""",6,Diego,"""2021-09-24T00:00:00.000Z"""
16464673,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-21T00:00:00.000Z""",6,Diego,"""2021-09-24T00:00:00.000Z"""
16464071,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-21T00:00:00.000Z""",6,Diego,"""2021-09-24T00:00:00.000Z"""
25836352,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-21T00:00:00.000Z""",8,Diego,"""2021-09-24T00:00:00.000Z"""
4264186,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-20T00:00:00.000Z""",11,Diego,"""2021-09-24T00:00:00.000Z"""
4297392,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-20T00:00:00.000Z""",7,Diego,"""2021-09-24T00:00:00.000Z"""
14476184,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-20T00:00:00.000Z""",5,Diego,"""2021-09-24T00:00:00.000Z"""
18859769,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-20T00:00:00.000Z""",5,Diego,"""2021-09-24T00:00:00.000Z"""
16908292,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-20T00:00:00.000Z""",6,Diego,"""2021-09-24T00:00:00.000Z"""
22620343,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-20T00:00:00.000Z""",8,Diego,"""2021-09-24T00:00:00.000Z"""
18086222,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-23T00:00:00.000Z""",6,Diego,"""2021-09-23T00:00:00.000Z"""
16464026,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-23T00:00:00.000Z""",2,Diego,"""2021-09-23T00:00:00.000Z"""
4236892,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-23T00:00:00.000Z""",8,Diego,"""2021-09-23T00:00:00.000Z"""
4264688,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-23T00:00:00.000Z""",7,Diego,"""2021-09-23T00:00:00.000Z"""
4228790,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-23T00:00:00.000Z""",13,Diego,"""2021-09-23T00:00:00.000Z"""
10591073,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-23T00:00:00.000Z""",3,Diego,"""2021-09-23T00:00:00.000Z"""
12688640,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-20T00:00:00.000Z""",4,Diego,"""2021-09-23T00:00:00.000Z"""
18859742,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-22T00:00:00.000Z""",2,Diego,"""2021-09-23T00:00:00.000Z"""
16464161,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-22T00:00:00.000Z""",7,Diego,"""2021-09-23T00:00:00.000Z"""
12688482,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-23T00:00:00.000Z""",3,Diego,"""2021-09-23T00:00:00.000Z"""
12688798,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-20T00:00:00.000Z""",8,Diego,"""2021-09-23T00:00:00.000Z"""
10590308,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-23T00:00:00.000Z""",6,Diego,"""2021-09-23T00:00:00.000Z"""
4297149,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-23T00:00:00.000Z""",7,Diego,"""2021-09-23T00:00:00.000Z"""
16464841,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-23T00:00:00.000Z""",8,Diego,"""2021-09-23T00:00:00.000Z"""
16464555,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-23T00:00:00.000Z""",6,Diego,"""2021-09-23T00:00:00.000Z"""
16464017,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-23T00:00:00.000Z""",2,Diego,"""2021-09-23T00:00:00.000Z"""
16464537,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-10T00:00:00.000Z""",3,Diego,"""2021-09-23T00:00:00.000Z"""
16464050,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-23T00:00:00.000Z""",6,Diego,"""2021-09-23T00:00:00.000Z"""
24190480,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-23T00:00:00.000Z""",6,Diego,"""2021-09-23T00:00:00.000Z"""
16984208,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-17T00:00:00.000Z""",2,Diego,"""2021-09-23T00:00:00.000Z"""
20055864,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-23T00:00:00.000Z""",3,Diego,"""2021-09-23T00:00:00.000Z"""
16908306,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-23T00:00:00.000Z""",2,Diego,"""2021-09-23T00:00:00.000Z"""
10590795,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-23T00:00:00.000Z""",14,Diego,"""2021-09-23T00:00:00.000Z"""
4264709,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-10T00:00:00.000Z""",10,Diego,"""2021-09-23T00:00:00.000Z"""
16464425,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-10T00:00:00.000Z""",5,Diego,"""2021-09-23T00:00:00.000Z"""
4264275,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-23T00:00:00.000Z""",11,Diego,"""2021-09-23T00:00:00.000Z"""
18859756,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-23T00:00:00.000Z""",5,Diego,"""2021-09-23T00:00:00.000Z"""
16464490,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-20T00:00:00.000Z""",2,Diego,"""2021-09-23T00:00:00.000Z"""
25836245,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-23T00:00:00.000Z""",6,Diego,"""2021-09-23T00:00:00.000Z"""
21430610,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-23T00:00:00.000Z""",5,Diego,"""2021-09-23T00:00:00.000Z"""
22620302,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-10T00:00:00.000Z""",5,Diego,"""2021-09-23T00:00:00.000Z"""
16464476,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-23T00:00:00.000Z""",3,Diego,"""2021-09-23T00:00:00.000Z"""
18086057,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-22T00:00:00.000Z""",1,Diego,"""2021-09-23T00:00:00.000Z"""
21430607,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-22T00:00:00.000Z""",5,Diego,"""2021-09-23T00:00:00.000Z"""
18086172,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-22T00:00:00.000Z""",2,Diego,"""2021-09-23T00:00:00.000Z"""
21430691,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-22T00:00:00.000Z""",5,Diego,"""2021-09-23T00:00:00.000Z"""
18086165,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-22T00:00:00.000Z""",5,Diego,"""2021-09-23T00:00:00.000Z"""
23547655,San Pedro,Natural,Normal,Vivo,Hembra,,"""2021-09-22T00:00:00.000Z""",5,Diego,"""2021-09-23T00:00:00.000Z"""
14476453,San Pedro,Natural,Normal,Vivo,Macho,,"""2021-09-22T00:00:00.000Z""",1,Diego,"""2021-09-23T00:00:00.000Z"""
