ID,Fundo,N° Guía,Animales,Tipo ganado,Peso (kg),Animales pesados,Observaciones,Estado,Fecha venta,Creado por,Fecha creado
3058,feedlot,,45,"Novillo: 2
Ternera: 3
Vaquilla: 40",20103,45,45 vaqs gordas. propias a Frigorífico Temuco.,Completo,"""2022-04-11T00:00:00.000Z""",guentrepan,"""2022-04-11T00:00:00.000Z"""
3057,feedlot,,45,Vaquilla: 45,20965,45,45 Vaqs Gordas ABSO Frigorífico Temuco ,Completo,"""2022-04-11T00:00:00.000Z""",guentrepan,"""2022-04-11T00:00:00.000Z"""
3055,feedlot,,25,Novillo: 25,12764,25,25 novillos gordos Tattersall Mafrisur,Completo,"""2022-04-08T00:00:00.000Z""",guentrepan,"""2022-04-08T00:00:00.000Z"""
3050,San Pedro,,82,"Ternera: 36
Ternero: 46",0,0,"venta terneros destetado

wagyu

mollendo   1 dijo con problema 83",Completo,"""2022-04-07T00:00:00.000Z""",Diego,"""2022-04-07T00:00:00.000Z"""
3049,feedlot,,20,Novillo: 20,10178,20,20 novillos Tattersall gordos a Frigorífico Temuco ,Completo,"""2022-04-07T00:00:00.000Z""",guentrepan,"""2022-04-07T00:00:00.000Z"""
3048,San Pedro,,75,"Ternera: 35
Ternero: 40",0,0,"salida terneros wagyu destetado
75  

mollendo",Completo,"""2022-04-07T00:00:00.000Z""",Diego,"""2022-04-07T00:00:00.000Z"""
3047,San Pedro,2097,61,"Ternera: 30
Ternero: 31",0,0,"salida 61 terneros wagyu 

mollendo",Completo,"""2022-04-06T00:00:00.000Z""",Diego,"""2022-04-06T00:00:00.000Z"""
3043,feedlot,,45,"Novillo: 1
Vaquilla: 44",21775,45,45 vaqs gordas ABSO Frigorífico Temuco.,Completo,"""2022-04-06T00:00:00.000Z""",guentrepan,"""2022-04-06T00:00:00.000Z"""
3042,feedlot,,45,Vaquilla: 45,22034,45,45 vaqs gordas ABSO a Frival ,Completo,"""2022-04-05T00:00:00.000Z""",guentrepan,"""2022-04-05T00:00:00.000Z"""
3030,feedlot,,45,"Novillo: 36
Vaquilla: 9",22187,45,45 mix Bunster Frival 36 novillos y 9 vaquillas ,Completo,"""2022-03-30T00:00:00.000Z""",guentrepan,"""2022-03-30T00:00:00.000Z"""
3026,feedlot,,45,"Ternera: 2
Vaquilla: 43",19568,45,45 vaquillas gordas Frigorífico Temuco ,Completo,"""2022-03-28T00:00:00.000Z""",guentrepan,"""2022-03-28T00:00:00.000Z"""
3016,feedlot,2090,50,Vaquilla: 50,19002,50,venta 50 vaqs ganancias bajas feria tattersall ,Completo,"""2022-03-23T00:00:00.000Z""",guentrepan,"""2022-03-23T00:00:00.000Z"""
3014,feedlot,,45,Vaquilla: 45,21748,45,45 vaqs Gordas Luksic Calle Calle ,Completo,"""2022-03-22T00:00:00.000Z""",guentrepan,"""2022-03-22T00:00:00.000Z"""
3013,San Pedro,,40,Vaca: 40,0,0,40 vacas Mafrisur ,Completo,"""2022-03-21T00:00:00.000Z""",guentrepan,"""2022-03-21T00:00:00.000Z"""
3012,feedlot,,45,"Novillo: 20
Ternero: 24
Vaquilla: 1",21456,45,45 novillos gordos Frigorífico Temuco ,Completo,"""2022-03-21T00:00:00.000Z""",guentrepan,"""2022-03-21T00:00:00.000Z"""
3011,feedlot,,45,"Ternera: 1
Vaquilla: 44",19416,45,45 vas Frigorífico Temuco ,Completo,"""2022-03-21T00:00:00.000Z""",guentrepan,"""2022-03-21T00:00:00.000Z"""
3010,feedlot,,45,"Ternera: 1
Vaquilla: 44",19432,45,45 vaqs gordas ferias Araucanias ,Completo,"""2022-03-21T00:00:00.000Z""",guentrepan,"""2022-03-21T00:00:00.000Z"""
3004,feedlot,,45,"Novillo: 44
Ternero: 1",22979,45,45 novillos Luksic Frigosorno ,Completo,"""2022-03-19T00:00:00.000Z""",guentrepan,"""2022-03-19T00:00:00.000Z"""
3003,feedlot,,45,"Novillo: 14
Ternero: 31",22734,45,45 novillos Frigosorno camión 2,Completo,"""2022-03-18T00:00:00.000Z""",guentrepan,"""2022-03-18T00:00:00.000Z"""
3002,feedlot,,45,"Novillo: 18
Ternera: 1
Ternero: 26",22293,45,venta 45 novillos Frigosorno camión 1,Completo,"""2022-03-18T00:00:00.000Z""",guentrepan,"""2022-03-18T00:00:00.000Z"""
3000,feedlot,,45,"Novillo: 20
Ternera: 2
Ternero: 23",22891,45,45 novillos gordos Frigorífico Temuco.,Completo,"""2022-03-17T00:00:00.000Z""",guentrepan,"""2022-03-17T00:00:00.000Z"""
2994,San Pedro,,15,"Vaca: 14
Vaquilla: 1",0,0,venta 15 vacas desecho Flacas,Completo,"""2022-03-16T00:00:00.000Z""",guentrepan,"""2022-03-16T00:00:00.000Z"""
2992,feedlot,,35,"Ternero: 1
Vaquilla: 34",12920,35,venta Feria Tattersall ,Completo,"""2022-03-16T00:00:00.000Z""",guentrepan,"""2022-03-16T00:00:00.000Z"""
2991,feedlot,,45,"Novillo: 22
Ternero: 23",22631,45,venta 45 novillos gordos Frival ,Completo,"""2022-03-14T00:00:00.000Z""",guentrepan,"""2022-03-14T00:00:00.000Z"""
2989,San Pedro,,40,Vaca: 40,0,0,venta 40 vacas gordas Frival ,Completo,"""2022-03-14T00:00:00.000Z""",guentrepan,"""2022-03-14T00:00:00.000Z"""
2981,feedlot,,45,"Ternera: 4
Vaquilla: 41",20603,45,45 vaqs Frigorífico Temuco 2,Completo,"""2022-03-08T00:00:00.000Z""",guentrepan,"""2022-03-08T00:00:00.000Z"""
2980,feedlot,,45,Vaquilla: 45,20094,45,45 vaqs Frigorífico Temuco ,Completo,"""2022-03-08T00:00:00.000Z""",guentrepan,"""2022-03-08T00:00:00.000Z"""
2978,feedlot,,45,"Ternera: 3
Vaquilla: 42",21234,45,45 vaquillas gordas Frigorífico Temuco ,Completo,"""2022-03-08T00:00:00.000Z""",guentrepan,"""2022-03-08T00:00:00.000Z"""
2977,feedlot,2073,45,"Novillo: 20
Ternera: 1
Ternero: 24",22693,45,45 novillos Gordos Frigorífico Temuco ,Completo,"""2022-03-08T00:00:00.000Z""",guentrepan,"""2022-03-08T00:00:00.000Z"""
2975,feedlot,2072,45,"Novillo: 18
Ternero: 26
Vaquilla: 1",22630,45,venta 45 novillos Frigorífico Temuco ,Completo,"""2022-03-07T00:00:00.000Z""",guentrepan,"""2022-03-07T00:00:00.000Z"""
2966,feedlot,2071,45,"Novillo: 24
Ternero: 21",23335,45,45 novillos gordos Frigorífico Temuco 2,Completo,"""2022-03-01T00:00:00.000Z""",guentrepan,"""2022-03-01T00:00:00.000Z"""
2965,feedlot,2070,45,"Novillo: 24
Ternero: 20
Vaquilla: 1",22900,45,45 novillos gordos Frigorífico Temuco 1,Completo,"""2022-03-01T00:00:00.000Z""",guentrepan,"""2022-03-01T00:00:00.000Z"""
2938,feedlot,,1,Vaquilla: 1,435,1,traslado de vaquilla preñada a fundo Barro Blanco rup. 10.3.01.0491,Completo,"""2022-02-16T00:00:00.000Z""",Diego,"""2022-02-16T00:00:00.000Z"""
2925,feedlot,,1,Novillo: 1,0,0,Venta urgencia Luksic,Completo,"""2022-01-31T00:00:00.000Z""",guentrepan,"""2022-01-31T00:00:00.000Z"""
2919,feedlot,,1,Vaquilla: 1,0,0,Devolucion 1 vaquilla Tattersall (21-01-22),Completo,"""2022-01-25T00:00:00.000Z""",guentrepan,"""2022-01-25T00:00:00.000Z"""
2910,feedlot,2066,45,"Novillo: 38
Ternero: 1
Vaquilla: 6",21360,45,"6 vaquillas 
39 novillos ",Completo,"""2022-01-19T00:00:00.000Z""",guentrepan,"""2022-01-19T00:00:00.000Z"""
2905,feedlot,2065,10,Vaquilla: 10,0,0,Devolucion 10 Vaquillas preñadas VAQUERIA.,Completo,"""2022-01-17T00:00:00.000Z""",guentrepan,"""2022-01-17T00:00:00.000Z"""
2902,feedlot,2061,45,Vaquilla: 45,20028,45,venta 45 vaquillas gordas Frival ,Completo,"""2022-01-13T00:00:00.000Z""",guentrepan,"""2022-01-13T00:00:00.000Z"""
2900,feedlot,2060,12,"Novillo: 3
Vaquilla: 9",4777,12,"venta tattersall 
3 novillos 
9 vaquillas ",Completo,"""2022-01-12T00:00:00.000Z""",guentrepan,"""2022-01-12T00:00:00.000Z"""
2898,feedlot,2059,44,"Novillo: 43
Ternero: 1",21705,44, venta 44 novillos gordos Frival ,Completo,"""2022-01-06T00:00:00.000Z""",guentrepan,"""2022-01-06T00:00:00.000Z"""
2897,feedlot,2058,46,"Novillo: 1
Vaquilla: 45",21580,46,venta Frival 46 vaquillas gordas ,Completo,"""2022-01-05T00:00:00.000Z""",guentrepan,"""2022-01-05T00:00:00.000Z"""
2896,feedlot,1406,46,"Novillo: 13
Vaquilla: 33",20577,46,"venta ABSO 
- 13 novillos 
- 33 vaquillas ",Completo,"""2022-01-02T00:00:00.000Z""",guentrepan,"""2022-01-02T00:00:00.000Z"""
2871,feedlot,2055,45,"Novillo: 43
Ternero: 2",22135,45,45 novillos gordos Frival ,Completo,"""2021-12-22T00:00:00.000Z""",guentrepan,"""2021-12-22T00:00:00.000Z"""
2870,feedlot,2054,45,Vaquilla: 45,21882,45,45 vqs gordas Frival ,Completo,"""2021-12-22T00:00:00.000Z""",guentrepan,"""2021-12-22T00:00:00.000Z"""
2859,feedlot,2052,45,"Novillo: 41
Ternero: 4",22907,45,"venta 45 novillos Frival 
",Completo,"""2021-12-20T00:00:00.000Z""",guentrepan,"""2021-12-20T00:00:00.000Z"""
2854,feedlot,1379,45,Novillo: 45,21584,45,"venta 45 novillos ABSO a Fegosa Osorno.

la GD es de ABSO.",Completo,"""2021-12-18T00:00:00.000Z""",guentrepan,"""2021-12-18T00:00:00.000Z"""
2853,feedlot,2051,45,"Novillo: 42
Ternero: 3",23782,45,venta 45 novillos gordos Frival ,Completo,"""2021-12-16T00:00:00.000Z""",guentrepan,"""2021-12-16T00:00:00.000Z"""
2852,San Pedro,2050,7,Vaca: 7,0,0,"venta 7 vacas desecho feria tattersall 
",Completo,"""2021-12-15T00:00:00.000Z""",guentrepan,"""2021-12-15T00:00:00.000Z"""
2851,feedlot,2050,34,"Novillo: 33
Ternero: 1",14384,34,venta 34 novillos a feria tattersall ,Completo,"""2021-12-14T00:00:00.000Z""",guentrepan,"""2021-12-14T00:00:00.000Z"""
2850,feedlot,,47,Vaquilla: 47,22699,47,"45 Vaquillas ABSO.
Frigosorno ",Completo,"""2021-12-14T00:00:00.000Z""",guentrepan,"""2021-12-14T00:00:00.000Z"""
2847,feedlot,2048,45,"Novillo: 25
Vaquilla: 20",21413,45,"venta Ferias Araucanias 
25 machos
20 hembras",Completo,"""2021-12-13T00:00:00.000Z""",guentrepan,"""2021-12-13T00:00:00.000Z"""
2835,feedlot,,45,Novillo: 45,23092,45,venta 45 novillos gordos Araucanias ,Completo,"""2021-12-06T00:00:00.000Z""",guentrepan,"""2021-12-06T00:00:00.000Z"""
2816,feedlot,,45,Novillo: 45,23153,45,venta 45 novillos ABSO Frigosorno,Completo,"""2021-11-29T00:00:00.000Z""",guentrepan,"""2021-11-29T00:00:00.000Z"""
2815,feedlot,,45,"Novillo: 43
Ternero: 2",22658,45,45 novillos gordos Frival ,Completo,"""2021-11-29T00:00:00.000Z""",guentrepan,"""2021-11-29T00:00:00.000Z"""
2805,feedlot,,10,Novillo: 10,5158,10,10 novillos gordos Frival ,Completo,"""2021-11-25T00:00:00.000Z""",guentrepan,"""2021-11-25T00:00:00.000Z"""
2803,feedlot,,35,"Novillo: 19
Vaquilla: 16",18451,35,venta ABSO ,Completo,"""2021-11-25T00:00:00.000Z""",guentrepan,"""2021-11-25T00:00:00.000Z"""
2793,feedlot,,45,Vaquilla: 45,21685,45,45 novillos gordos ferias Araucanias ,Completo,"""2021-11-22T00:00:00.000Z""",guentrepan,"""2021-11-22T00:00:00.000Z"""
2774,feedlot,,45,Vaquilla: 45,22909,45,45 Vaquillas gordas ferias Araucanias ,Completo,"""2021-11-15T00:00:00.000Z""",guentrepan,"""2021-11-15T00:00:00.000Z"""
2772,feedlot,,45,Novillo: 45,23869,45,45 novillos gordos Feria Araucanias Temuco,Completo,"""2021-11-15T00:00:00.000Z""",guentrepan,"""2021-11-15T00:00:00.000Z"""
2765,feedlot,,45,"Novillo: 1
Vaquilla: 44",21766,45,venta Frival vaqs gordas,Completo,"""2021-11-10T00:00:00.000Z""",guentrepan,"""2021-11-10T00:00:00.000Z"""
2758,feedlot,,45,Vaquilla: 45,23022,45,venta 45 vqs gordas ferias araucanias ,Completo,"""2021-11-08T00:00:00.000Z""",guentrepan,"""2021-11-08T00:00:00.000Z"""
2711,feedlot,,45,Novillo: 45,22825,45,venta 45 novillos Frival ,Completo,"""2021-10-25T00:00:00.000Z""",guentrepan,"""2021-10-25T00:00:00.000Z"""
2694,feedlot,,35,"Novillo: 4
Ternera: 4
Ternero: 3
Vaca: 7
Vaquilla: 17",10674,35,venta feria tattersall ,Completo,"""2021-10-20T00:00:00.000Z""",guentrepan,"""2021-10-20T00:00:00.000Z"""
2689,feedlot,,12,Vaquilla: 12,4823,12,12 ventas Abso,Completo,"""2021-10-19T00:00:00.000Z""",guentrepan,"""2021-10-19T00:00:00.000Z"""
2688,feedlot,,45,Novillo: 45,23853,45,45 novillos gordos Frival,Completo,"""2021-10-18T00:00:00.000Z""",guentrepan,"""2021-10-18T00:00:00.000Z"""
2665,feedlot,,45,Novillo: 45,23107,45,venta Frival 45 novillos gordos,Completo,"""2021-10-13T00:00:00.000Z""",guentrepan,"""2021-10-13T00:00:00.000Z"""
2658,feedlot,,45,Novillo: 45,23092,45,"venta 45 novillos carnicería "" La nueva """,Completo,"""2021-10-12T00:00:00.000Z""",guentrepan,"""2021-10-12T00:00:00.000Z"""
2548,feedlot,,50,Vaquilla: 50,18957,50,4to camión mollendo ,Completo,"""2021-09-14T00:00:00.000Z""",guentrepan,"""2021-09-14T00:00:00.000Z"""
2547,feedlot,,50,"Novillo: 13
Vaquilla: 37",18458,50,3er camión mollendo ,Completo,"""2021-09-14T00:00:00.000Z""",guentrepan,"""2021-09-14T00:00:00.000Z"""
2546,feedlot,,55,Novillo: 55,21332,55,2do camión mollendo ,Completo,"""2021-09-14T00:00:00.000Z""",guentrepan,"""2021-09-14T00:00:00.000Z"""
2545,feedlot,,55,Novillo: 55,21811,55,1er camión mollendo ,Completo,"""2021-09-14T00:00:00.000Z""",guentrepan,"""2021-09-14T00:00:00.000Z"""
2544,feedlot,,10,"Novillo: 6
Vaquilla: 4",3650,10,10 animales venta ABSO,Completo,"""2021-09-14T00:00:00.000Z""",guentrepan,"""2021-09-14T00:00:00.000Z"""
2534,feedlot,,20,Novillo: 20,9309,20,20 novillos tattersall ,Completo,"""2021-09-12T00:00:00.000Z""",guentrepan,"""2021-09-12T00:00:00.000Z"""
2491,feedlot,,43,Vaquilla: 43,21089,43,43 vaquillas gordas Frival ,Completo,"""2021-09-02T00:00:00.000Z""",guentrepan,"""2021-09-02T00:00:00.000Z"""
2490,feedlot,,40,Novillo: 40,18956,40,venta 40 novillos gordos Tattersall ( carnicero imperial),Completo,"""2021-09-02T00:00:00.000Z""",guentrepan,"""2021-09-02T00:00:00.000Z"""
2485,feedlot,,39,"Novillo: 38
Vaquilla: 1",16569,39,venta 39 animales feria Tattersall,Completo,"""2021-09-01T00:00:00.000Z""",guentrepan,"""2021-09-01T00:00:00.000Z"""
2483,feedlot,,45,"Vaca: 1
Vaquilla: 44",21763,45,venta 45 vaquillas Gordas frigosorno,Completo,"""2021-08-31T00:00:00.000Z""",guentrepan,"""2021-08-31T00:00:00.000Z"""
2456,feedlot,,45,Novillo: 45,22753,45,venta 45 gordos Frival.,Completo,"""2021-08-25T00:00:00.000Z""",guentrepan,"""2021-08-25T00:00:00.000Z"""
2449,feedlot,,17,Novillo: 17,6481,17,18 animales venta feria tattersall,Completo,"""2021-08-25T00:00:00.000Z""",guentrepan,"""2021-08-25T00:00:00.000Z"""
2448,San Pedro,,13,"Ternera: 1
Vaca: 12",0,0,feria tattersal freire,Completo,"""2021-08-25T00:00:00.000Z""",Diego,"""2021-08-25T00:00:00.000Z"""
2440,feedlot,,45,Novillo: 45,23317,45,45 gordos Frigosorno,Completo,"""2021-08-24T00:00:00.000Z""",guentrepan,"""2021-08-24T00:00:00.000Z"""
2434,feedlot,,45,Novillo: 45,23132,45,45 novillos gordos venta Frival,Completo,"""2021-08-23T00:00:00.000Z""",guentrepan,"""2021-08-23T00:00:00.000Z"""
2385,feedlot,2008,44,Novillo: 44,22077,44,44 novillos gordos carniceria la nueva,Completo,"""2021-08-10T00:00:00.000Z""",guentrepan,"""2021-08-10T00:00:00.000Z"""
2384,feedlot,2008,47,Vaquilla: 47,0,0,47 vaqs gordas Frigosorno,Completo,"""2021-08-10T00:00:00.000Z""",guentrepan,"""2021-08-10T00:00:00.000Z"""
2330,feedlot,,40,"Vaca: 8
Vaquilla: 32",21638,40,"40 vaqs gordas 
Carniceria la nueva",Completo,"""2021-07-29T00:00:00.000Z""",guentrepan,"""2021-07-29T00:00:00.000Z"""
2317,feedlot,,45,"Vaca: 2
Vaquilla: 43",22077,45,45 vaquillas.gordas frigosorno,Completo,"""2021-07-27T00:00:00.000Z""",guentrepan,"""2021-07-27T00:00:00.000Z"""
2277,San Pedro,,17,"Novillo: 1
Ternero: 2
Toro: 5
Vaca: 8
Vaquilla: 1",0,0,"feria tattersal Freire

Eduardo Gutiérrez 
9.871.917-2
5 toros
3 terneros
8 vacas 
1 vaquilla",Completo,"""2021-07-07T00:00:00.000Z""",Diego,"""2021-07-07T00:00:00.000Z"""
2265,San Pedro,,2,Vaca: 2,0,0,Venta de urgencia,Completo,"""2021-07-05T00:00:00.000Z""",Diego,"""2021-07-05T00:00:00.000Z"""
2138,San Pedro,,47,"Novillo: 3
Ternera: 29
Ternero: 10
Vaca: 2
Vaquilla: 3",0,0,"feria tattersal Freire

Álvaro Reyes 
18.871.807 -8
terneros M y H 47 y vaca vacía y ptb ",Completo,"""2021-05-12T00:00:00.000Z""",Diego,"""2021-05-12T00:00:00.000Z"""
2137,feedlot,,25,"Vaca: 18
Vaquilla: 7",0,0,"feria tattersal Freire

Álvaro Reyes
18.871.807-8
25 vacas gordas",Completo,"""2021-05-12T00:00:00.000Z""",Diego,"""2021-05-12T00:00:00.000Z"""
2028,feedlot,1956,49,Vaca: 49,0,0,"Feria tattersal   Freire 
09.5.01.0502
vacas desecho 
transporte 
Eduardo Gutiérrez 
9.871.917-2",Completo,"""2021-03-31T00:00:00.000Z""",Diego,"""2021-03-31T00:00:00.000Z"""
2012,San Pedro,,1,Vaca: 1,0,0,1 vaca con prolapso uterino ( desecho) ,Completo,"""2021-03-22T00:00:00.000Z""",guentrepan,"""2021-03-22T00:00:00.000Z"""
2009,San Pedro,,36,Vaca: 36,0,0,venta 36 vacas feria Tatersall ,Completo,"""2021-03-17T00:00:00.000Z""",guentrepan,"""2021-03-17T00:00:00.000Z"""
1987,San Pedro,,42,Vaca: 42,0,0,2 venta martes 9 frigosorno ,Completo,"""2021-03-08T00:00:00.000Z""",guentrepan,"""2021-03-08T00:00:00.000Z"""
1986,San Pedro,,42,Vaca: 42,0,0,"1 venta 42 vacas a frigosorno.
Tara 17.160 kgs
peso total 39.840
kgs vacas 22.680
promedio vacas 540 kgs.",Completo,"""2021-03-08T00:00:00.000Z""",guentrepan,"""2021-03-08T00:00:00.000Z"""
1984,San Pedro,,40,Vaca: 40,0,0,"40 vacas venta frigosorno.
Tara camion: 17.300 kgs
camión cargado: 39.160
kgs vacas: 21.860 kgs
promedio por vaca 546,5 kgs.",Completo,"""2021-03-05T00:00:00.000Z""",guentrepan,"""2021-03-05T00:00:00.000Z"""
1938,San Pedro,1942,8,"Toro: 3
Vaca: 4
Vaquilla: 1",0,0,venta desecho Tatersall ,Completo,"""2021-01-20T00:00:00.000Z""",guentrepan,"""2021-01-20T00:00:00.000Z"""
1933,San Pedro,,1,Vaca: 1,0,0,Venta urgencia. don Rodolfo Bustamante ,Completo,"""2021-01-18T00:00:00.000Z""",guentrepan,"""2021-01-18T00:00:00.000Z"""
1813,San Pedro,,22,"Novillo: 1
Toro: 10
Vaca: 8
Vaquilla: 3",0,0,22 animales desecho a feria Tatersall ,Completo,"""2020-11-04T00:00:00.000Z""",guentrepan,"""2020-11-04T00:00:00.000Z"""
1779,feedlot,1921,46,"Novillo: 35
Ternero: 9
Toro: 2",14267,46,"venta mollendo 46 novillos 
camión: frvb42
carro jk4101
jorge moncada 
8.500.689-0",Completo,"""2020-10-28T00:00:00.000Z""",guentrepan,"""2020-10-28T00:00:00.000Z"""
1766,San Pedro,,74,Vaquilla: 74,0,0,venta 74 vaquillas united ,Completo,"""2020-10-26T00:00:00.000Z""",guentrepan,"""2020-10-26T00:00:00.000Z"""
1748,feedlot,,55,"Novillo: 36
Ternero: 16
Torete: 2
Toro: 1",19107,55,4to camión mollendo ,Completo,"""2020-10-19T00:00:00.000Z""",guentrepan,"""2020-10-19T00:00:00.000Z"""
1747,feedlot,,55,"Novillo: 41
Ternero: 13
Torete: 1",18902,55,3er camión mollendo ,Completo,"""2020-10-19T00:00:00.000Z""",guentrepan,"""2020-10-19T00:00:00.000Z"""
1745,feedlot,,55,"Novillo: 35
Ternero: 16
Torete: 3
Toro: 1",19487,55,2do camión ,Completo,"""2020-10-19T00:00:00.000Z""",guentrepan,"""2020-10-19T00:00:00.000Z"""
1743,feedlot,,55,"Novillo: 31
Ternero: 24",19183,55,1er camión mollendo,Completo,"""2020-10-19T00:00:00.000Z""",guentrepan,"""2020-10-19T00:00:00.000Z"""
1665,feedlot,1915,39,"Novillo: 5
Ternero: 34",17223,39,39 novillos Omar Paredes ,Completo,"""2020-09-21T00:00:00.000Z""",guentrepan,"""2020-09-21T00:00:00.000Z"""
1655,feedlot,,55,"Novillo: 44
Ternero: 8
Torete: 3",15381,55,2 do camión mollendo ,Completo,"""2020-09-16T00:00:00.000Z""",guentrepan,"""2020-09-16T00:00:00.000Z"""
1654,feedlot,,55,"Novillo: 46
Ternero: 8
Torete: 1",15576,55,1 er camión mollendo ,Completo,"""2020-09-16T00:00:00.000Z""",guentrepan,"""2020-09-16T00:00:00.000Z"""
1651,San Pedro,,1,Vaca: 1,540,1,"venta 1 vaca desecho 540 kgs bruto.
511 kgs destarados.",Completo,"""2020-09-14T00:00:00.000Z""",guentrepan,"""2020-09-14T00:00:00.000Z"""
1633,San Pedro,1912,24,"Toro: 2
Vaca: 19
Vaquilla: 3",0,0,"22 vacas
2 toros 
feria freire ",Completo,"""2020-09-09T00:00:00.000Z""",guentrepan,"""2020-09-09T00:00:00.000Z"""
1586,San Pedro,1911,3,Novillo: 3,1098,3,venta 3 toros mayol,Completo,"""2020-09-02T00:00:00.000Z""",guentrepan,"""2020-09-02T00:00:00.000Z"""
1574,feedlot,,55,"Novillo: 15
Ternero: 38
Torete: 2",20612,55,3er camión mollendo ,Completo,"""2020-08-26T00:00:00.000Z""",guentrepan,"""2020-08-26T00:00:00.000Z"""
1573,feedlot,,55,"Novillo: 53
Torete: 2",20380,55,mollendo camión 2,Completo,"""2020-08-26T00:00:00.000Z""",mllona,"""2020-08-26T00:00:00.000Z"""
1572,feedlot,,55,"Novillo: 53
Torete: 2",20160,55,mollendo camión 1,Completo,"""2020-08-26T00:00:00.000Z""",mllona,"""2020-08-26T00:00:00.000Z"""
1540,San Pedro,,1,Vaca: 1,590,1,"peso bruto 590 kgs
destare 35 kgs
A pagar 555 kgs",Completo,"""2020-08-15T00:00:00.000Z""",guentrepan,"""2020-08-15T00:00:00.000Z"""
1519,San Pedro,1907,3,Novillo: 3,0,0,3 toretes Mayol,Completo,"""2020-08-07T00:00:00.000Z""",guentrepan,"""2020-08-07T00:00:00.000Z"""
1517,San Pedro,1906,1,Novillo: 1,0,0,1 torete ,Completo,"""2020-08-06T00:00:00.000Z""",guentrepan,"""2020-08-06T00:00:00.000Z"""
1490,feedlot,1903,55,"Novillo: 53
Torete: 2",19700,55,2 do camión mollendo ,Completo,"""2020-07-28T00:00:00.000Z""",guentrepan,"""2020-07-28T00:00:00.000Z"""
1489,feedlot,1896,55,Novillo: 55,19825,55,55 novillos mollendo.,Completo,"""2020-07-28T00:00:00.000Z""",guentrepan,"""2020-07-28T00:00:00.000Z"""
1480,San Pedro,1895,1,Vaca: 1,568,1,"venta desecho Rodolfo Bustamante
568 kgs bruto con el 5,68% destare a pagar 536 kgs.",Completo,"""2020-07-22T00:00:00.000Z""",guentrepan,"""2020-07-22T00:00:00.000Z"""
1456,San Pedro,1894,1,Novillo: 1,0,0,venta torete ,Completo,"""2020-07-08T00:00:00.000Z""",guentrepan,"""2020-07-08T00:00:00.000Z"""
1429,feedlot,1893,55,"Novillo: 52
Vaquilla: 3",20257,55,55 novillos mollendo,Completo,"""2020-06-24T00:00:00.000Z""",guentrepan,"""2020-06-24T00:00:00.000Z"""
1371,San Pedro,1892,40,"Novillo: 4
Vaca: 18
Vaquilla: 18",17090,40,"venta Feria Tatersall 
4 novillos hereford 
36 vacas angus",Completo,"""2020-06-09T00:00:00.000Z""",guentrepan,"""2020-06-09T00:00:00.000Z"""
1368,San Pedro,,45,"Vaca: 32
Vaquilla: 13",22911,45,venta 45 vacas frigosorno ,Completo,"""2020-06-08T00:00:00.000Z""",guentrepan,"""2020-06-08T00:00:00.000Z"""
1366,San Pedro,,14,"Vaca: 1
Vaquilla: 13",6545,14,venta Víctor Olave ,Completo,"""2020-06-06T00:00:00.000Z""",guentrepan,"""2020-06-06T00:00:00.000Z"""
1365,feedlot,,59,Novillo: 59,24340,59,Pérez Cruz camión 4,Completo,"""2020-06-05T00:00:00.000Z""",guentrepan,"""2020-06-05T00:00:00.000Z"""
1364,feedlot,,57,Novillo: 57,21562,57,Pérez Cruz Camión 3,Completo,"""2020-06-05T00:00:00.000Z""",guentrepan,"""2020-06-05T00:00:00.000Z"""
1363,feedlot,,57,Novillo: 57,22037,57,Pérez Cruz Camión 2,Completo,"""2020-06-05T00:00:00.000Z""",guentrepan,"""2020-06-05T00:00:00.000Z"""
1362,feedlot,,54,Novillo: 54,21026,54,Pérez cruz camión 1,Completo,"""2020-06-05T00:00:00.000Z""",guentrepan,"""2020-06-05T00:00:00.000Z"""
1341,feedlot,1884,15,"Vaca: 4
Vaquilla: 11",6719,15,venta 15 vacas Víctor Olave,Completo,"""2020-05-29T00:00:00.000Z""",guentrepan,"""2020-05-29T00:00:00.000Z"""
1340,feedlot,1883,55,"Novillo: 49
Ternero: 1
Vaquilla: 5",20381,55,venta 3er camión mollendo 55 novillos ,Completo,"""2020-05-27T00:00:00.000Z""",guentrepan,"""2020-05-27T00:00:00.000Z"""
1339,feedlot,1882,55,"Novillo: 48
Ternero: 4
Vaquilla: 3",20287,55,"venta mollendo 2 do camión 
55 novillos ",Completo,"""2020-05-27T00:00:00.000Z""",guentrepan,"""2020-05-27T00:00:00.000Z"""
1334,San Pedro,,1,Novillo: 1,0,0,Venta ternero quebrado Rodolfo Bustamante.,Completo,"""2020-05-26T00:00:00.000Z""",guentrepan,"""2020-05-26T00:00:00.000Z"""
1331,feedlot,1881,50,Novillo: 50,20252,50,1er camión mollendo ,Completo,"""2020-05-26T00:00:00.000Z""",guentrepan,"""2020-05-26T00:00:00.000Z"""
1329,feedlot,1880,44,"Vaca: 36
Vaquilla: 8",0,0,"venta 44 vacas frigosorno 
22.240 kilos bruto romana.",Completo,"""2020-05-25T00:00:00.000Z""",guentrepan,"""2020-05-25T00:00:00.000Z"""
1276,feedlot,1879,43,Vaca: 43,22636,42,venta 43 vacas Mafrisur ,Completo,"""2020-04-28T00:00:00.000Z""",guentrepan,"""2020-04-28T00:00:00.000Z"""
