Diio,Fundo,Tipo ganado,Fecha nacimiento,Estado reproductivo,Estado leche,Motivo,Detalle,Fecha baja,Creado por,Fecha creado
24190110,San Pedro,Ternera,"""2023-08-19T00:00:00.000Z""",,,Muerte,Cae canal Misle,"""2023-09-03T00:00:00.000Z""",Diego,"""2023-09-03T00:00:00.000Z"""
22811672,San Pedro,Ternero,"""2023-08-09T00:00:00.000Z""",,,Muerte,guachero sin madre,"""2023-09-03T00:00:00.000Z""",Diego,"""2023-09-03T00:00:00.000Z"""
22811846,San Pedro,Ternera,"""2023-08-17T00:00:00.000Z""",,,Muerte,Cae canal Misle,"""2023-09-03T00:00:00.000Z""",Diego,"""2023-09-03T00:00:00.000Z"""
24190248,San Pedro,Ternera,"""2023-08-26T00:00:00.000Z""",,,sin madre,sin madre,"""2023-09-03T00:00:00.000Z""",Diego,"""2023-09-03T00:00:00.000Z"""
24190151,San Pedro,Ternera,"""2023-08-21T00:00:00.000Z""",,,Diarrea,diarrea,"""2023-09-03T00:00:00.000Z""",Diego,"""2023-09-03T00:00:00.000Z"""
4282486,San Pedro,Vaca,"""2013-08-15T00:00:00.000Z""",Parida,En Leche,Impactacion ruminal,muerte subita,"""2023-08-30T00:00:00.000Z""",Diego,"""2023-08-31T00:00:00.000Z"""
22811493,San Pedro,Ternera,"""2023-07-28T00:00:00.000Z""",,,Neumonia,Neumonia fulminante,"""2023-08-30T00:00:00.000Z""",Diego,"""2023-08-31T00:00:00.000Z"""
24190111,San Pedro,Ternera,"""2023-08-19T00:00:00.000Z""",,,hipotermia,entumido,"""2023-08-27T00:00:00.000Z""",Diego,"""2023-08-27T00:00:00.000Z"""
24190156,San Pedro,Ternera,"""2023-08-21T00:00:00.000Z""",,,sin madre,sin madre,"""2023-08-27T00:00:00.000Z""",Diego,"""2023-08-27T00:00:00.000Z"""
4297019,San Pedro,Vaca,"""2013-09-15T00:00:00.000Z""",Parida,En Leche,paralisis ruminal,paralisis ruminal,"""2023-08-27T00:00:00.000Z""",Diego,"""2023-08-27T00:00:00.000Z"""
22811746,San Pedro,Ternera,"""2023-08-13T01:00:00.000Z""",,,Diarrea,diarrea,"""2023-08-26T00:00:00.000Z""",Diego,"""2023-08-27T00:00:00.000Z"""
12688491,San Pedro,Vaca,"""2016-09-15T00:00:00.000Z""",Parida,En Leche,Muerte,hipomagnesemia,"""2023-08-26T00:00:00.000Z""",Diego,"""2023-08-26T00:00:00.000Z"""
18085980,San Pedro,Vaca,"""2019-08-05T00:00:00.000Z""",Parida,En Leche,Muerte,Baja condición corporal,"""2023-08-26T00:00:00.000Z""",Diego,"""2023-08-26T00:00:00.000Z"""
16464873,San Pedro,Vaca,"""2016-09-16T00:00:00.000Z""",Parida,En Leche,Muerte,hipomagnesemia,"""2023-08-26T00:00:00.000Z""",Diego,"""2023-08-26T00:00:00.000Z"""
4264155,San Pedro,Vaca,"""2012-11-15T00:00:00.000Z""",Preñada,En Leche,Impactacion ruminal,muerte subita,"""2023-08-26T00:00:00.000Z""",Diego,"""2023-08-26T00:00:00.000Z"""
22811815,San Pedro,Ternera,"""2023-08-15T00:00:00.000Z""",,,Diarrea,empacho,"""2023-08-26T00:00:00.000Z""",Diego,"""2023-08-26T00:00:00.000Z"""
22811729,San Pedro,Ternero,"""2023-08-12T00:00:00.000Z""",,,hipotermia,temporal,"""2023-08-26T00:00:00.000Z""",Diego,"""2023-08-26T00:00:00.000Z"""
22811752,San Pedro,Ternero,"""2023-08-14T00:00:00.000Z""",,,sin madre,sin madre,"""2023-08-26T00:00:00.000Z""",Diego,"""2023-08-26T00:00:00.000Z"""
22811816,San Pedro,Ternera,"""2023-08-15T00:00:00.000Z""",,,jotes,jotes,"""2023-08-26T00:00:00.000Z""",Diego,"""2023-08-26T00:00:00.000Z"""
22811204,San Pedro,Ternera,"""2023-07-17T00:00:00.000Z""",,,Diarrea,no responde a tratamiento,"""2023-08-26T00:00:00.000Z""",Diego,"""2023-08-26T00:00:00.000Z"""
22811828,San Pedro,Ternero,"""2023-08-15T00:00:00.000Z""",,,hipotermia,temporal,"""2023-08-26T00:00:00.000Z""",Diego,"""2023-08-26T00:00:00.000Z"""
22811826,San Pedro,Ternera,"""2023-08-15T00:00:00.000Z""",,,hipotermia,temporal,"""2023-08-26T00:00:00.000Z""",Diego,"""2023-08-26T00:00:00.000Z"""
22811661,San Pedro,Ternera,"""2023-08-08T00:00:00.000Z""",,,sin madre,sin madre,"""2023-08-26T00:00:00.000Z""",Diego,"""2023-08-26T00:00:00.000Z"""
24190113,San Pedro,Ternero,"""2023-08-19T00:00:00.000Z""",,,Diarrea,jotes,"""2023-08-26T00:00:00.000Z""",Diego,"""2023-08-26T00:00:00.000Z"""
22619741,Arriendo Santa Isabel ,Ternera,"""2022-09-15T00:00:00.000Z""",,,Muerte,enterrada en el barro,"""2023-08-22T00:00:00.000Z""",guentrepan,"""2023-08-25T00:00:00.000Z"""
22619559,Arriendo Santa Isabel ,Novillo,"""2022-08-25T00:00:00.000Z""",,,Muerte,diarrea,"""2023-08-22T00:00:00.000Z""",guentrepan,"""2023-08-25T00:00:00.000Z"""
14462539,San Pedro,Vaca,"""2017-06-15T00:00:00.000Z""",Parida,En Leche,Muerte,hipomagnesemia,"""2023-08-24T00:00:00.000Z""",Diego,"""2023-08-24T00:00:00.000Z"""
22619992,Arriendo las quebradas ,Novillo,"""2022-08-23T00:00:00.000Z""",,,Muerte,flaco,"""2023-08-05T00:00:00.000Z""",guentrepan,"""2023-08-24T00:00:00.000Z"""
22811703,San Pedro,Ternera,"""2023-08-08T00:00:00.000Z""",,,sin madre,sin madre,"""2023-08-22T00:00:00.000Z""",Diego,"""2023-08-23T00:00:00.000Z"""
22811704,San Pedro,Ternera,"""2023-08-08T00:00:00.000Z""",,,hipotermia,temporal,"""2023-08-21T00:00:00.000Z""",Diego,"""2023-08-21T00:00:00.000Z"""
22811581,San Pedro,Ternero,"""2023-07-29T00:00:00.000Z""",,,sin madre,sin madre,"""2023-08-21T00:00:00.000Z""",Diego,"""2023-08-21T00:00:00.000Z"""
22811756,San Pedro,Ternera,"""2023-08-14T00:00:00.000Z""",,,jotes,jotes,"""2023-08-21T00:00:00.000Z""",Diego,"""2023-08-21T00:00:00.000Z"""
22811790,San Pedro,Ternero,"""2023-08-15T00:00:00.000Z""",,,hipotermia,temporal,"""2023-08-21T00:00:00.000Z""",Diego,"""2023-08-21T00:00:00.000Z"""
22811855,San Pedro,Ternera,"""2023-08-17T00:00:00.000Z""",,,hipotermia,temporal,"""2023-08-21T00:00:00.000Z""",Diego,"""2023-08-21T00:00:00.000Z"""
22811355,San Pedro,Ternera,"""2023-07-24T00:00:00.000Z""",,,hipotermia,temporal,"""2023-08-21T00:00:00.000Z""",Diego,"""2023-08-21T00:00:00.000Z"""
22619980,Arriendo las quebradas ,Novillo,"""2022-08-10T00:00:00.000Z""",,,Muerte,diarrea,"""2023-08-01T00:00:00.000Z""",guentrepan,"""2023-08-21T00:00:00.000Z"""
22619469,Arriendo Santa Isabel ,Ternero,"""2022-09-02T00:00:00.000Z""",,,Muerte,Baja condición corporal,"""2023-08-15T00:00:00.000Z""",guentrepan,"""2023-08-21T00:00:00.000Z"""
22619674,San Pedro,Ternera,"""2022-08-23T00:00:00.000Z""",,,Muerte,Nylon,"""2023-08-19T00:00:00.000Z""",Diego,"""2023-08-19T00:00:00.000Z"""
22619691,San Pedro,Ternera,"""2022-09-06T00:00:00.000Z""",,,Diarrea,no responde a tratamiento,"""2023-08-19T00:00:00.000Z""",Diego,"""2023-08-19T00:00:00.000Z"""
22619867,San Pedro,Novillo,"""2022-08-03T00:00:00.000Z""",,,Muerte,Baja condición corporal,"""2023-08-19T00:00:00.000Z""",Diego,"""2023-08-19T00:00:00.000Z"""
18953919,San Pedro,Vaca,"""2020-07-28T00:00:00.000Z""",Preñada,En Leche,Accidente,Cae quebrada,"""2023-06-20T00:00:00.000Z""",Diego,"""2023-08-19T00:00:00.000Z"""
22619342,San Pedro,Vaquilla,"""2022-08-10T00:00:00.000Z""",Preencaste,,Impactacion ruminal,posible falla hepatica,"""2023-07-18T00:00:00.000Z""",Diego,"""2023-08-19T00:00:00.000Z"""
22619407,San Pedro,Ternera,"""2022-08-19T00:00:00.000Z""",,,Neumonia,neumonia cronica,"""2023-08-19T00:00:00.000Z""",Diego,"""2023-08-19T00:00:00.000Z"""
22619412,San Pedro,Novillo,"""2022-08-10T00:00:00.000Z""",,,Muerte,Nylon,"""2023-05-09T00:00:00.000Z""",Diego,"""2023-08-19T00:00:00.000Z"""
22811805,San Pedro,Ternera,"""2023-08-15T00:00:00.000Z""",,,sin madre,sin madre,"""2023-08-19T00:00:00.000Z""",Diego,"""2023-08-19T00:00:00.000Z"""
19219161,San Pedro,Vaca,"""2021-07-17T00:00:00.000Z""",Parida,En Leche,Muerte,hipomagnesemia,"""2023-08-19T00:00:00.000Z""",Diego,"""2023-08-19T00:00:00.000Z"""
21429704,San Pedro,Vaquilla,"""2021-08-08T00:00:00.000Z""",Preñada,,muerte,Hip lock,"""2023-08-19T00:00:00.000Z""",Diego,"""2023-08-19T00:00:00.000Z"""
22811712,San Pedro,Ternera,"""2023-08-10T00:00:00.000Z""",,,hipotermia,entumido,"""2023-08-19T00:00:00.000Z""",Diego,"""2023-08-19T00:00:00.000Z"""
22811851,San Pedro,Ternero,"""2023-08-17T00:00:00.000Z""",,,sin madre,sin madre,"""2023-08-19T00:00:00.000Z""",Diego,"""2023-08-19T00:00:00.000Z"""
22811709,San Pedro,Ternero,"""2023-08-10T00:00:00.000Z""",,,sin madre,sin madre,"""2023-08-19T00:00:00.000Z""",Diego,"""2023-08-19T00:00:00.000Z"""
22811598,San Pedro,Ternero,"""2023-08-07T00:00:00.000Z""",,,Diarrea,diarrea,"""2023-08-19T00:00:00.000Z""",Diego,"""2023-08-19T00:00:00.000Z"""
22811681,San Pedro,Ternera,"""2023-08-10T00:00:00.000Z""",,,sin madre,sin madre,"""2023-08-19T00:00:00.000Z""",Diego,"""2023-08-19T00:00:00.000Z"""
22811710,San Pedro,Ternera,"""2023-08-10T00:00:00.000Z""",,,sin madre,sin madre,"""2023-08-19T00:00:00.000Z""",Diego,"""2023-08-19T00:00:00.000Z"""
22811432,San Pedro,Ternera,"""2023-07-27T00:00:00.000Z""",,,jotes,jotes,"""2023-08-19T00:00:00.000Z""",Diego,"""2023-08-19T00:00:00.000Z"""
22811236,San Pedro,Ternera,"""2023-07-25T00:00:00.000Z""",,,Diarrea,empacho,"""2023-08-19T00:00:00.000Z""",Diego,"""2023-08-19T00:00:00.000Z"""
22811609,San Pedro,Ternero,"""2023-08-01T00:00:00.000Z""",,,hipotermia,temporal,"""2023-08-19T00:00:00.000Z""",Diego,"""2023-08-19T00:00:00.000Z"""
22811359,San Pedro,Ternero,"""2023-07-24T00:00:00.000Z""",,,Diarrea,empacho,"""2023-08-18T00:00:00.000Z""",Diego,"""2023-08-18T00:00:00.000Z"""
22811456,San Pedro,Ternera,"""2023-07-28T00:00:00.000Z""",,,Neumonia,Neumonia fulminante,"""2023-08-07T00:00:00.000Z""",Diego,"""2023-08-07T00:00:00.000Z"""
4263881,San Pedro,Vaca,"""2012-10-15T00:00:00.000Z""",Preñada,En Leche,Muerte,Baja condición corporal,"""2023-08-06T00:00:00.000Z""",Diego,"""2023-08-06T00:00:00.000Z"""
22811249,San Pedro,Ternero,"""2023-07-26T00:00:00.000Z""",,,Diarrea,no responde a tratamiento,"""2023-08-06T00:00:00.000Z""",Diego,"""2023-08-06T00:00:00.000Z"""
22811322,San Pedro,Ternera,"""2023-07-23T00:00:00.000Z""",,,Neumonia,Neumonia fulminante,"""2023-08-06T00:00:00.000Z""",Diego,"""2023-08-06T00:00:00.000Z"""
22811399,San Pedro,Ternera,"""2023-07-26T00:00:00.000Z""",,,Neumonia,Neumonia fulminante,"""2023-08-01T00:00:00.000Z""",Diego,"""2023-08-01T00:00:00.000Z"""
22811376,San Pedro,Ternera,"""2023-07-25T00:00:00.000Z""",,,Diarrea,diarrea,"""2023-08-01T00:00:00.000Z""",Diego,"""2023-08-01T00:00:00.000Z"""
22811342,San Pedro,Ternera,"""2023-07-24T00:00:00.000Z""",,,Muerte,jotes (diarrea),"""2023-08-01T00:00:00.000Z""",Diego,"""2023-08-01T00:00:00.000Z"""
21429755,San Pedro,Vaquilla,"""2021-08-09T00:00:00.000Z""",Preñada,,Muerte,septicemia (exceso de líquido en utrero),"""2023-07-31T00:00:00.000Z""",Diego,"""2023-07-31T00:00:00.000Z"""
18859751,San Pedro,Vaca,"""2015-07-15T00:00:00.000Z""",Preñada,En Leche,Muerte,septicemia (exceso de líquido en utrero),"""2023-07-31T00:00:00.000Z""",Diego,"""2023-07-31T00:00:00.000Z"""
22811583,San Pedro,Ternera,"""2023-07-31T00:00:00.000Z""",,,Diarrea,diarrea,"""2023-07-31T00:00:00.000Z""",Diego,"""2023-07-31T00:00:00.000Z"""
22811449,San Pedro,Ternera,"""2023-07-28T00:00:00.000Z""",,,Muerte,diarrea,"""2023-07-31T00:00:00.000Z""",Diego,"""2023-07-31T00:00:00.000Z"""
22811358,San Pedro,Ternera,"""2023-07-24T00:00:00.000Z""",,,Diarrea,jotes,"""2023-07-31T00:00:00.000Z""",Diego,"""2023-07-31T00:00:00.000Z"""
22811362,San Pedro,Ternera,"""2023-07-24T00:00:00.000Z""",,,Muerte,guachero sin madre,"""2023-07-31T00:00:00.000Z""",Diego,"""2023-07-31T00:00:00.000Z"""
22811343,San Pedro,Ternera,"""2023-07-24T00:00:00.000Z""",,,Muerte,pisado vacas,"""2023-07-31T00:00:00.000Z""",Diego,"""2023-07-31T00:00:00.000Z"""
22811360,San Pedro,Ternera,"""2023-07-24T00:00:00.000Z""",,,sin madre,sin madre,"""2023-07-31T00:00:00.000Z""",Diego,"""2023-07-31T00:00:00.000Z"""
22811348,San Pedro,Ternero,"""2023-07-24T00:00:00.000Z""",,,Diarrea,diarrea,"""2023-07-31T00:00:00.000Z""",Diego,"""2023-07-31T00:00:00.000Z"""
22811320,San Pedro,Ternera,"""2023-07-23T00:00:00.000Z""",,,Muerte,pisado vacas,"""2023-07-31T00:00:00.000Z""",Diego,"""2023-07-31T00:00:00.000Z"""
22811372,San Pedro,Ternera,"""2023-07-24T00:00:00.000Z""",,,Muerte,diarrea,"""2023-07-31T00:00:00.000Z""",Diego,"""2023-07-31T00:00:00.000Z"""
22811349,San Pedro,Ternera,"""2023-07-24T00:00:00.000Z""",,,Muerte,hipotermia,"""2023-07-31T00:00:00.000Z""",Diego,"""2023-07-31T00:00:00.000Z"""
22811309,San Pedro,Ternero,"""2023-07-22T00:00:00.000Z""",,,Muerte,pisado vacas,"""2023-07-31T00:00:00.000Z""",Diego,"""2023-07-31T00:00:00.000Z"""
22811269,San Pedro,Ternera,"""2023-07-19T00:00:00.000Z""",,,Diarrea,diarrea,"""2023-07-31T00:00:00.000Z""",Diego,"""2023-07-31T00:00:00.000Z"""
22811286,San Pedro,Ternera,"""2023-07-21T00:00:00.000Z""",,,Muerte,hipotermia,"""2023-07-31T00:00:00.000Z""",Diego,"""2023-07-31T00:00:00.000Z"""
22811305,San Pedro,Ternera,"""2023-07-22T00:00:00.000Z""",,,Muerte,enterrada en el barro,"""2023-07-31T00:00:00.000Z""",Diego,"""2023-07-31T00:00:00.000Z"""
22811289,San Pedro,Ternero,"""2023-07-21T00:00:00.000Z""",,,Muerte,hipotermia,"""2023-07-31T00:00:00.000Z""",Diego,"""2023-07-31T00:00:00.000Z"""
22811265,San Pedro,Ternera,"""2023-07-18T00:00:00.000Z""",,,hipotermia,temporal,"""2023-07-21T00:00:00.000Z""",guentrepan,"""2023-07-21T00:00:00.000Z"""
22620054,Arriendo las quebradas ,Ternero,"""2022-08-30T00:00:00.000Z""",,,Muerte,flaco,"""2023-07-24T00:00:00.000Z""",guentrepan,"""2023-07-03T00:00:00.000Z"""
22619946,Arriendo las quebradas ,Ternero,"""2022-08-04T00:00:00.000Z""",,,Muerte,flaco,"""2023-06-27T00:00:00.000Z""",guentrepan,"""2023-07-03T00:00:00.000Z"""
22619080,Arriendo Santa Isabel ,Ternero,"""2022-07-19T00:00:00.000Z""",,,Muerte,coccidiosis ( no responde a tratamiento),"""2023-06-20T00:00:00.000Z""",guentrepan,"""2023-07-03T00:00:00.000Z"""
21429897,feedlot,Vaquilla,"""2021-08-18T00:00:00.000Z""",Preñada,,Muerte,Cólico (pansaso),"""2023-07-01T00:00:00.000Z""",guentrepan,"""2023-07-01T00:00:00.000Z"""
16464981,San Pedro,Vaca,"""2019-07-21T00:00:00.000Z""",Preñada,En Leche,Muerte,Flaca PTBc,"""2023-06-28T00:00:00.000Z""",Diego,"""2023-06-28T00:00:00.000Z"""
22620118,San Pedro,Ternera,"""2022-10-01T00:00:00.000Z""",,,Neumonia,neumonia cronica,"""2023-06-28T00:00:00.000Z""",Diego,"""2023-06-28T00:00:00.000Z"""
22619712,Arriendo las quebradas ,Ternero,"""2022-09-09T00:00:00.000Z""",,,Diarrea,diarrea,"""2023-06-23T00:00:00.000Z""",guentrepan,"""2023-06-23T00:00:00.000Z"""
22619009,San Pedro,Ternera,"""2022-07-12T00:00:00.000Z""",,,perros,perros,"""2023-05-09T00:00:00.000Z""",Diego,"""2023-06-08T00:00:00.000Z"""
16464870,San Pedro,Vaca,"""2016-07-28T00:00:00.000Z""",Preñada,En Leche,paralisis ruminal,paralisis ruminal,"""2023-06-06T00:00:00.000Z""",Diego,"""2023-06-08T00:00:00.000Z"""
22619501,Arriendo Santa Isabel ,Ternero,"""2022-08-20T00:00:00.000Z""",,,Muerte,paralisis ruminal,"""2023-05-30T00:00:00.000Z""",guentrepan,"""2023-06-01T00:00:00.000Z"""
19219964,San Pedro,Vaquilla,"""2021-08-02T00:00:00.000Z""",Preñada,,Muerte,naylon y pelotas de pelo,"""2023-05-22T00:00:00.000Z""",Diego,"""2023-05-22T00:00:00.000Z"""
21628502,feedlot,Vaquilla,"""2022-01-07T00:00:00.000Z""",Vacía,,Neumonia,Neumonia fulminante,"""2023-05-08T00:00:00.000Z""",guentrepan,"""2023-05-08T00:00:00.000Z"""
22620060,San Pedro,Ternero,"""2022-08-30T00:00:00.000Z""",,,perros,perros,"""2023-05-03T00:00:00.000Z""",Diego,"""2023-05-03T00:00:00.000Z"""
18954263,San Pedro,Vaca,"""2020-08-20T00:00:00.000Z""",Preñada,En Leche,Neumonia,neumonia cronica,"""2023-05-03T00:00:00.000Z""",Diego,"""2023-05-03T00:00:00.000Z"""
4228790,San Pedro,Vaca,"""2006-09-11T00:00:00.000Z""",Vacía,En Leche,otros,baja inventario,"""2023-04-27T00:00:00.000Z""",Diego,"""2023-04-28T00:00:00.000Z"""
22620206,Arriendo las quebradas ,Ternero,"""2022-09-20T00:00:00.000Z""",,,Muerte,neumonía cronica,"""2023-04-10T00:00:00.000Z""",guentrepan,"""2023-04-25T00:00:00.000Z"""
18954462,San Pedro,Novillo,"""2020-09-04T00:00:00.000Z""",,,Venta,venta,"""2023-04-05T00:00:00.000Z""",Diego,"""2023-04-12T00:00:00.000Z"""
21430502,feedlot,Novillo,"""2021-09-30T00:00:00.000Z""",,,Muerte,accidente comedero,"""2023-03-29T00:00:00.000Z""",guentrepan,"""2023-04-10T00:00:00.000Z"""
22619897,Arriendo las quebradas ,Ternero,"""2022-07-30T00:00:00.000Z""",,,Neumonia,Neumonia fulminante,"""2023-03-30T00:00:00.000Z""",guentrepan,"""2023-03-31T00:00:00.000Z"""
22619377,San Pedro,Ternero,"""2022-08-19T00:00:00.000Z""",,,Neumonia,neumonia cronica,"""2023-03-27T00:00:00.000Z""",Diego,"""2023-03-27T00:00:00.000Z"""
22620084,San Pedro,Ternera,"""2022-10-01T00:00:00.000Z""",,,Muerte,Cae canal Misle,"""2023-03-27T00:00:00.000Z""",Diego,"""2023-03-27T00:00:00.000Z"""
21430645,San Pedro,Vaca,"""2019-07-29T00:00:00.000Z""",Vacía,En Leche,Accidente,Cae quebrada,"""2023-03-27T00:00:00.000Z""",Diego,"""2023-03-27T00:00:00.000Z"""
22620102,San Pedro,Ternero,"""2022-10-01T00:00:00.000Z""",,,Neumonia,Neumonia fulminante,"""2023-03-27T00:00:00.000Z""",Diego,"""2023-03-27T00:00:00.000Z"""
22619430,San Pedro,Ternero,"""2022-08-19T00:00:00.000Z""",,,Neumonia,neumonia cronica,"""2023-03-08T00:00:00.000Z""",Diego,"""2023-03-08T00:00:00.000Z"""
18085928,San Pedro,Vaca,"""2019-08-01T00:00:00.000Z""",Vacía,En Leche,Muerte,Flaca PTBc,"""2023-03-08T00:00:00.000Z""",Diego,"""2023-03-08T00:00:00.000Z"""
22619837,San Pedro,Ternera,"""2022-08-03T00:00:00.000Z""",,,Neumonia,Neumonia fulminante,"""2023-02-23T00:00:00.000Z""",Diego,"""2023-02-23T00:00:00.000Z"""
4282582,San Pedro,Vaca,"""2013-09-15T00:00:00.000Z""",Vacía,En Leche,Muerte,Fractura columna,"""2023-02-11T00:00:00.000Z""",Diego,"""2023-02-11T00:00:00.000Z"""
22620043,San Pedro,Ternero,"""2022-08-23T00:00:00.000Z""",,,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
22619346,San Pedro,Ternero,"""2022-08-10T00:00:00.000Z""",,,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
22620024,San Pedro,Ternera,"""2022-08-23T00:00:00.000Z""",,,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
22619923,San Pedro,Ternera,"""2022-08-03T00:00:00.000Z""",,,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
22619966,San Pedro,Ternero,"""2022-08-10T00:00:00.000Z""",,,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
22615913,San Pedro,Ternera,"""2022-08-15T00:00:00.000Z""",,,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
22619578,San Pedro,Ternero,"""2022-08-25T00:00:00.000Z""",,,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
22619612,San Pedro,Ternero,"""2022-07-25T00:00:00.000Z""",,,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
22619472,San Pedro,Ternero,"""2022-09-02T00:00:00.000Z""",,,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
22619363,San Pedro,Ternero,"""2022-08-19T00:00:00.000Z""",,,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
22619318,San Pedro,Ternero,"""2022-08-08T00:00:00.000Z""",,,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
22619300,San Pedro,Ternero,"""2022-08-01T00:00:00.000Z""",,,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
22619297,San Pedro,Ternero,"""2022-08-01T00:00:00.000Z""",,,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
15748720,San Pedro,Vaca,"""2017-07-15T00:00:00.000Z""",Vacía,En Leche,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
21430410,San Pedro,Vaquilla,"""2021-09-30T00:00:00.000Z""",Preencaste,,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
21430217,San Pedro,Novillo,"""2021-09-16T00:00:00.000Z""",,,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
21430594,San Pedro,Ternero,"""2022-07-11T00:00:00.000Z""",,,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
16967629,San Pedro,Vaca,"""2015-07-15T00:00:00.000Z""",Inseminada,En Leche,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
16967662,San Pedro,Vaca,"""2015-07-15T00:00:00.000Z""",Vacía,En Leche,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
18954398,San Pedro,Vaca,"""2020-08-29T00:00:00.000Z""",Parida,En Leche,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
18086836,San Pedro,Novillo,"""2020-10-15T00:00:00.000Z""",,,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
18954072,San Pedro,Vaca,"""2020-08-10T00:00:00.000Z""",Parida,En Leche,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
18954787,San Pedro,Vaca,"""2020-10-01T00:00:00.000Z""",Parida,En Leche,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
18953928,San Pedro,Vaquilla,"""2020-07-29T00:00:00.000Z""",Vacía,,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
16464876,San Pedro,Vaca,"""2019-07-12T00:00:00.000Z""",Vacía,En Leche,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
16464679,San Pedro,Vaca,"""2018-09-27T00:00:00.000Z""",Parida,En Leche,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
18086551,San Pedro,Vaca,"""2019-09-10T00:00:00.000Z""",Vacía,En Leche,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
18086310,San Pedro,Vaca,"""2019-08-23T00:00:00.000Z""",Inseminada,En Leche,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
18086259,San Pedro,Vaca,"""2019-08-20T00:00:00.000Z""",Vacía,En Leche,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
16464324,San Pedro,Vaca,"""2018-09-03T00:00:00.000Z""",Vacía,En Leche,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
16967736,San Pedro,Vaca,"""2015-07-15T00:00:00.000Z""",Vacía,En Leche,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
4236974,San Pedro,Vaca,"""2011-10-15T00:00:00.000Z""",Vacía,En Leche,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
19219902,San Pedro,Vaquilla,"""2021-07-31T00:00:00.000Z""",Preencaste,,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
18086767,San Pedro,Toro,"""2016-10-15T00:00:00.000Z""",,,otros,baja inventario,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
12688898,San Pedro,Vaca,"""2017-08-15T00:00:00.000Z""",Preñada,En Leche,Muerte,Fractura columna,"""2023-02-09T00:00:00.000Z""",Diego,"""2023-02-09T00:00:00.000Z"""
