Diio,Tipo ganado,Estado reproductivo,Estado leche,Fundo,Desecho,Toro,Inseminador,Fecha inseminación,Repetido,Creado por,Fecha creado
19219215,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
18086435,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",5,Diego,"""2025-11-13T00:00:00.000Z"""
16464293,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",7,Diego,"""2025-11-13T00:00:00.000Z"""
22619832,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
18954454,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",4,Diego,"""2025-11-13T00:00:00.000Z"""
25836197,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
25836250,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",4,Diego,"""2025-11-13T00:00:00.000Z"""
16464964,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",6,Diego,"""2025-11-13T00:00:00.000Z"""
18086472,Vaca,Vacía,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""+057282-04-27T00:00:00.000Z""",6,Diego,"""2025-11-13T00:00:00.000Z"""
25836155,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",2,Diego,"""2025-11-13T00:00:00.000Z"""
25836236,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",4,Diego,"""2025-11-13T00:00:00.000Z"""
22619090,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
22619644,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2031-04-17T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
26250928,Vaca,Vacía,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",10,Diego,"""2025-11-13T00:00:00.000Z"""
21430148,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",2,Diego,"""2025-11-13T00:00:00.000Z"""
25836207,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",5,Diego,"""2025-11-13T00:00:00.000Z"""
19219935,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
21430467,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",2,Diego,"""2025-11-13T00:00:00.000Z"""
22620139,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
16464974,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",6,Diego,"""2025-11-13T00:00:00.000Z"""
21429631,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",2,Diego,"""2025-11-13T00:00:00.000Z"""
22619167,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
21429658,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",2,Diego,"""2025-11-13T00:00:00.000Z"""
21430574,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",4,Diego,"""2025-11-13T00:00:00.000Z"""
18954383,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",4,Diego,"""2025-11-13T00:00:00.000Z"""
18954573,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",2,Diego,"""2025-11-13T00:00:00.000Z"""
25836242,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
21430670,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
21430624,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",4,Diego,"""2025-11-13T00:00:00.000Z"""
18085891,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",5,Diego,"""2025-11-13T00:00:00.000Z"""
18954324,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
22619920,Vaca,Vacía,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
19219865,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",2,Diego,"""2025-11-13T00:00:00.000Z"""
22619614,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
18086872,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",5,Diego,"""2025-11-13T00:00:00.000Z"""
21430627,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-10T00:00:00.000Z""",5,Diego,"""2025-11-13T00:00:00.000Z"""
23547647,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",4,Diego,"""2025-11-13T00:00:00.000Z"""
21430037,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
25836142,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",5,Diego,"""2025-11-13T00:00:00.000Z"""
18086131,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",4,Diego,"""2025-11-13T00:00:00.000Z"""
18086390,Vaca,Vacía,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",4,Diego,"""2025-11-13T00:00:00.000Z"""
20055894,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",4,Diego,"""2025-11-13T00:00:00.000Z"""
18954321,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",4,Diego,"""2025-11-13T00:00:00.000Z"""
26250919,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",4,Diego,"""2025-11-13T00:00:00.000Z"""
21430089,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",4,Diego,"""2025-11-13T00:00:00.000Z"""
19219168,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",2,Diego,"""2025-11-13T00:00:00.000Z"""
25836181,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",4,Diego,"""2025-11-13T00:00:00.000Z"""
19219127,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",2,Diego,"""2025-11-13T00:00:00.000Z"""
19219128,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
22620081,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",3,Diego,"""2081-02-01T00:00:00.000Z"""
20055869,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",5,Diego,"""2025-11-13T00:00:00.000Z"""
18953968,Vaca,Vacía,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
22619114,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-10-13T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
21430693,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",2,Diego,"""2025-11-13T00:00:00.000Z"""
26250917,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",2,Diego,"""2025-11-13T00:00:00.000Z"""
21430673,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""7550-12-06T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
18953770,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
18954349,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",5,Diego,"""2025-11-13T00:00:00.000Z"""
22619513,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",2,Diego,"""2025-11-13T00:00:00.000Z"""
18814474,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
16464359,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",8,Diego,"""2025-11-13T00:00:00.000Z"""
19219244,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
18086875,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
25836158,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",5,Diego,"""2025-11-13T00:00:00.000Z"""
21430025,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",2,Diego,"""2025-11-13T00:00:00.000Z"""
25836384,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",4,Diego,"""2025-11-13T00:00:00.000Z"""
21430518,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
16464883,Vaca,Vacía,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",5,Diego,"""2025-11-13T00:00:00.000Z"""
14476456,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",9,Diego,"""2025-11-13T00:00:00.000Z"""
25836273,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",5,Diego,"""2025-11-13T00:00:00.000Z"""
21430575,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",2,Diego,"""2025-11-13T00:00:00.000Z"""
20055913,Vaca,Vacía,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",6,Diego,"""2025-11-13T00:00:00.000Z"""
25836330,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",5,Diego,"""2025-11-13T00:00:00.000Z"""
22619097,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
21430535,Vaca,Vacía,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",2,Diego,"""2025-11-13T00:00:00.000Z"""
25836173,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",2,Diego,"""2025-11-13T00:00:00.000Z"""
26250916,Vaca,Vacía,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",4,Diego,"""2025-11-13T00:00:00.000Z"""
21430532,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",2,Diego,"""2025-11-13T00:00:00.000Z"""
18086582,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",5,Diego,"""2025-11-13T00:00:00.000Z"""
22619957,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""1976-05-10T00:00:00.000Z""",3,Diego,"""2025-11-13T00:00:00.000Z"""
18086092,Vaca,Preñada,En Leche,San Pedro,No,Black Bandolier,Benjamin ,"""2025-11-13T00:00:00.000Z""",5,Diego,"""2025-11-13T00:00:00.000Z"""
22811298,Vaca,Vacía,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",2,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811510,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811287,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",2,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811333,Vaca,Inseminada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",2,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811437,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2030-06-10T00:00:00.000Z""",2,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811319,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,Si (Paratuberculosis ),Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
25005184,Vaca,Vacía,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811626,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811446,Vaca,Vacía,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811423,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",2,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811352,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811900,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",2,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811208,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811666,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811234,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
24190258,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
26250930,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811282,Vaca,Vacía,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",2,guentrepan,"""2024-12-20T00:00:00.000Z"""
24189820,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
24189926,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",2,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811509,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811558,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811312,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811458,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",2,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811590,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",2,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811291,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811378,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811361,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811650,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811382,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811373,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",2,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811551,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811203,Vaca,Vacía,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
24190365,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",2,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811880,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811502,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",2,guentrepan,"""2024-12-20T00:00:00.000Z"""
24190011,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",3,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811595,Vaca,Vacía,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",2,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811460,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811238,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811705,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811552,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811522,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811495,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",2,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811721,Vaca,Vacía,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811882,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",2,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811290,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
24190177,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-20T00:00:00.000Z"""
22811340,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",2,guentrepan,"""2024-12-20T00:00:00.000Z"""
22620325,Vaca,Vacía,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",2,guentrepan,"""2024-12-18T00:00:00.000Z"""
22811430,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-10-02T00:00:00.000Z"""
22811634,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-18T00:00:00.000Z"""
22811239,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-18T00:00:00.000Z"""
22811293,Vaca,Inseminada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",2,guentrepan,"""2024-12-18T00:00:00.000Z"""
22811332,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",2,guentrepan,"""2024-12-18T00:00:00.000Z"""
24189973,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",2,guentrepan,"""2024-12-18T00:00:00.000Z"""
24189906,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",3,guentrepan,"""2024-12-18T00:00:00.000Z"""
25005181,Vaca,Vacía,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",2,guentrepan,"""2024-12-18T00:00:00.000Z"""
22811313,Vaca,Vacía,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-18T00:00:00.000Z"""
22811214,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-18T00:00:00.000Z"""
22811706,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-18T00:00:00.000Z"""
24190470,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-18T00:00:00.000Z"""
22811488,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-18T00:00:00.000Z"""
24189920,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",2,guentrepan,"""2024-12-18T00:00:00.000Z"""
24189919,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",3,guentrepan,"""2024-12-18T00:00:00.000Z"""
22811207,Vaca,Vacía,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2024-12-18T00:00:00.000Z"""
22811205,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-10-02T00:00:00.000Z""",1,guentrepan,"""2024-12-18T00:00:00.000Z"""
22811334,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",2,guentrepan,"""2024-12-18T00:00:00.000Z"""
22811472,Vaca,Preñada,En Leche,Arriendo Santa Isabel ,No,Mediator,Benjamin ,"""2024-12-18T00:00:00.000Z""",1,guentrepan,"""2192-02-28T00:00:00.000Z"""
