Diio,Fecha nacimiento,Tipo ganado,Raza,Fundo,Estado reproductivo,Estado leche,Observaciones,Partos,Diio Madre,Padre,Abuelo,Origen,Fecha creado
22481876,"""2024-01-23T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Fegosa Puerto Montt,"""2026-01-23T00:00:00.000Z"""
22481882,"""2024-03-05T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Fegosa Puerto Montt (1),"""2026-03-05T00:00:00.000Z"""
22486368,"""2026-03-11T00:00:00.000Z""",Novillo,Angus,Mollendo ,,,,,,,,Mario Hernandez,"""2026-03-11T00:00:00.000Z"""
22533011,"""2024-01-29T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-29T00:00:00.000Z"""
22533013,"""2024-01-29T00:00:00.000Z""",Novillo,Híbrido,Medieria FT,,,,,,,,Chacaipulli,"""2026-01-29T00:00:00.000Z"""
22543169,"""2024-04-18T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Fegosa Puerto Montt (2),"""2026-04-18T00:00:00.000Z"""
22544629,"""2024-01-21T00:00:00.000Z""",Novillo,Angus Rojo,Mollendo ,,,,,,,,Agrícola los Lingues,"""2026-01-21T00:00:00.000Z"""
22544856,"""2024-04-10T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Fegosa Purranque Osorno,"""2026-04-10T00:00:00.000Z"""
22545655,"""2024-03-05T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Fegosa Puerto Montt (1),"""2026-03-05T00:00:00.000Z"""
22545656,"""2024-03-05T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Fegosa Puerto Montt (1),"""2026-03-05T00:00:00.000Z"""
22545717,"""2024-03-05T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Fegosa Puerto Montt (1),"""2026-03-05T00:00:00.000Z"""
22559281,"""2025-12-04T00:00:00.000Z""",Novillo,Híbrido,Recría FT,,,,,,,,,"""2025-12-04T00:00:00.000Z"""
22560836,"""2024-03-12T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Fegosa Pto Montt,"""2026-03-12T00:00:00.000Z"""
22560839,"""2024-03-12T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Fegosa Pto Montt,"""2026-03-12T00:00:00.000Z"""
22577575,"""2024-03-05T00:00:00.000Z""",Novillo,Clavel,Medieria FT,,,,,,,,Fegosa Puerto Montt (1),"""2026-03-05T00:00:00.000Z"""
22594051,"""2024-04-02T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Fegosa Puerto Montt,"""2026-04-02T00:00:00.000Z"""
22598551,"""2024-01-22T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Fegosa Puerto Montt,"""2026-01-22T00:00:00.000Z"""
22619002,"""2022-07-11T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Vacía,En Leche,,2,18954156,ADDITON,Black Magic,,"""2022-07-19T00:00:00.000Z"""
22619003,"""2022-07-11T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,18086822,ADDITON,Hickok,,"""2022-07-19T00:00:00.000Z"""
22619004,"""2022-07-11T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,18954258,ADDITON,Toro Campo,,"""2022-07-19T00:00:00.000Z"""
22619007,"""2022-07-11T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,18954206,ADDITON,Toro Campo,,"""2022-07-19T00:00:00.000Z"""
22619008,"""2022-07-12T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,18953867,PATRIARCH,Black Magic,,"""2022-07-19T00:00:00.000Z"""
22619014,"""2022-07-13T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,18953806,ADDITON,Artisan,,"""2022-07-19T00:00:00.000Z"""
22619018,"""2022-07-14T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,18086818,PATRIARCH,Hickok,,"""2022-07-19T00:00:00.000Z"""
22619021,"""2022-07-14T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,25836377,PATRIARCH,Hickok,,"""2022-07-19T00:00:00.000Z"""
22619024,"""2022-07-14T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,18954174,ADDITON,Fox troc,,"""2022-07-19T00:00:00.000Z"""
22619026,"""2022-07-15T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,25836400,PATRIARCH,Tahoe (sexado,,"""2022-07-19T00:00:00.000Z"""
22619027,"""2022-07-15T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,25836328,PATRIARCH,Bonefire,,"""2022-07-19T00:00:00.000Z"""
22619030,"""2022-07-15T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,18953976,ADDITON,Fox troc,,"""2022-07-19T00:00:00.000Z"""
22619032,"""2022-07-15T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Vacía,En Leche,,2,18953811,PATRIARCH,Fox troc,,"""2022-07-19T00:00:00.000Z"""
22619037,"""2022-07-15T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,18953872,PATRIARCH,Black Magic,,"""2022-07-19T00:00:00.000Z"""
22619042,"""2022-07-15T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,18953946,ADDITON,Bonefire,,"""2022-07-19T00:00:00.000Z"""
22619043,"""2022-07-15T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,21430667,PATRIARCH,Toro Campo,,"""2022-07-19T00:00:00.000Z"""
22619053,"""2022-07-15T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,25836249,PATRIARCH,Artisan,,"""2022-07-19T00:00:00.000Z"""
22619057,"""2022-07-16T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,25836288,PATRIARCH,Toro Campo,,"""2022-07-19T00:00:00.000Z"""
22619059,"""2022-07-16T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,25836342,PATRIARCH,Toro Campo,,"""2022-07-19T00:00:00.000Z"""
22619061,"""2022-07-16T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Vacía,En Leche,,2,18086877,ADDITON,Artisan,,"""2022-07-19T00:00:00.000Z"""
22619063,"""2022-07-16T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,22620335,PATRIARCH,Toro Campo,,"""2022-07-19T00:00:00.000Z"""
22619075,"""2022-07-16T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,18954553,PATRIARCH,Toro Campo,,"""2022-07-19T00:00:00.000Z"""
22619076,"""2022-07-19T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,18954271,ADDITON,Black Magic,,"""2022-07-31T00:00:00.000Z"""
22619079,"""2022-07-19T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,18954361,ADDITON,Toro Campo,,"""2022-07-31T00:00:00.000Z"""
22619085,"""2022-07-29T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,18814442,ADDITON,,,"""2022-10-02T00:00:00.000Z"""
22619090,"""2022-07-19T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,25836266,PATRIARCH,Toro Campo,,"""2022-07-31T00:00:00.000Z"""
22619097,"""2022-07-19T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,18954076,PATRIARCH,Toro Campo,,"""2022-07-31T00:00:00.000Z"""
22619106,"""2022-07-20T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,25836335,ADDITON,Toro Campo,,"""2022-07-31T00:00:00.000Z"""
22619114,"""2022-07-23T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,18953958,PATRIARCH,Toro Campo,,"""2022-07-31T00:00:00.000Z"""
22619116,"""2022-07-23T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,25890412,ADDITON,,,"""2022-07-31T00:00:00.000Z"""
22619119,"""2022-07-25T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,1,18086808,ADDITON,Hickok,,"""2022-07-31T00:00:00.000Z"""
22619121,"""2022-07-29T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,25836283,PATRIARCH,Bonefire,,"""2022-10-02T00:00:00.000Z"""
22619123,"""2022-07-25T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Vacía,En Leche,,1,25836322,PATRIARCH,Toro Campo,,"""2022-07-31T00:00:00.000Z"""
22619139,"""2022-07-27T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,16464925,ADDITON,Assertive,,"""2022-07-31T00:00:00.000Z"""
22619141,"""2022-07-27T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,21430618,Magnitud ,Infinity,,"""2022-07-31T00:00:00.000Z"""
22619149,"""2022-07-27T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,10591116,Magnitud ,,,"""2022-07-31T00:00:00.000Z"""
22619150,"""2022-07-27T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,25836171,RAMESSES,Toro Campo,,"""2022-07-31T00:00:00.000Z"""
22619152,"""2022-07-27T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,16464379,Magnitud ,Innovation,,"""2022-07-31T00:00:00.000Z"""
22619153,"""2022-07-27T00:00:00.000Z""",Vaca,Angus Negro,San Pedro,Preñada,En Leche,,2,14476594,RAMESSES,Innovation,,"""2022-07-31T00:00:00.000Z"""
